Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
24128503;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;17;;;66402;588105.66;1155231.72;2013-11-29T00:00:00
24128511;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;18;;;66402;588071.97;1155192.44;2013-11-29T00:00:00
24128538;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;20;;;66402;588025.87;1155186.24;2013-11-29T00:00:00
24128546;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;21;;;66402;588006.59;1155186.76;2013-11-29T00:00:00
24128554;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;22;;;66402;587983.31;1155189.82;2013-11-29T00:00:00
24128562;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;23;;;66402;587953.84;1155195.19;2013-11-29T00:00:00
24128571;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;24;;;66402;588119.24;1155068.60;2013-11-29T00:00:00
24128589;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;25;;;66402;587907.52;1155194.08;2013-11-29T00:00:00
24128597;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;26;;;66402;587882.48;1155190.90;2013-11-29T00:00:00
24128601;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;27;;;66402;587840.45;1155174.82;2013-11-29T00:00:00
24128619;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;28;;;66402;587779.26;1155121.67;2013-11-29T00:00:00
24128627;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;29;;;66402;587765.18;1155111.01;2013-11-29T00:00:00
24128635;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;30;;;66402;586152.59;1155636.07;2013-11-29T00:00:00
24128643;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;31;;;66402;588095.76;1155188.44;2013-11-29T00:00:00
24128651;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;32;;;66402;588096.17;1155165.69;2013-11-29T00:00:00
24128660;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;33;;;66402;588079.13;1155282.34;2013-11-29T00:00:00
24128678;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;34;;;66402;588094.51;1155252.23;2013-11-29T00:00:00
24128686;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;35;;;66402;587983.56;1155156.75;2013-11-29T00:00:00
24128694;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;36;;;66402;587790.29;1155124.71;2013-11-29T00:00:00
24128708;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;37;;;66402;588136.21;1154824.82;2013-11-29T00:00:00
24128716;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;38;;;66402;587660.94;1155126.23;2013-11-29T00:00:00
24128724;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;39;;;66402;588102.77;1155155.79;2013-11-29T00:00:00
24128732;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;40;;;66402;588108.70;1155149.85;2013-11-29T00:00:00
24128741;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;41;;;66402;587966.72;1155197.01;2013-11-29T00:00:00
24128759;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;42;;;66402;588131.29;1155264.28;2013-11-29T00:00:00
24128775;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;44;;;66402;588135.52;1155276.32;2013-11-29T00:00:00
24128791;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;46;;;66402;588091.55;1155173.61;2013-11-29T00:00:00
24128805;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;47;;;66402;588109.19;1155198.19;2013-11-29T00:00:00
24128813;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;48;;;66402;588145.59;1155298.22;2013-11-29T00:00:00
24128821;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;49;;;66402;587778.91;1153928.60;2013-11-29T00:00:00
24128830;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;50;;;66402;586205.86;1153504.57;2013-11-29T00:00:00
24128848;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;51;;;66402;588150.43;1155304.38;2013-11-29T00:00:00
24128856;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;52;;;66402;588160.56;1155319.36;2013-11-29T00:00:00
24128864;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;53;;;66402;588164.85;1155203.74;2013-11-29T00:00:00
24128872;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;54;;;66402;588199.85;1155183.08;2013-11-29T00:00:00
24128881;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;55;;;66402;588171.18;1155196.15;2013-11-29T00:00:00
24128899;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;56;;;66402;588212.50;1155177.59;2013-11-29T00:00:00
24128902;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;57;;;66402;588184.67;1155189.40;2013-11-29T00:00:00
24128911;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;58;;;66402;588166.72;1155329.93;2013-11-29T00:00:00
24128929;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;59;;;66402;588164.01;1155215.98;2013-11-29T00:00:00
24128937;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;60;;;66402;588183.67;1155352.40;2013-11-29T00:00:00
24128945;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;61;;;66402;588228.12;1155172.07;2013-11-29T00:00:00
24128953;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;62;;;66402;588238.56;1155171.21;2013-11-29T00:00:00
24128961;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;63;;;66402;588177.95;1155343.81;2013-11-29T00:00:00
24128970;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;64;;;66402;588171.78;1155337.20;2013-11-29T00:00:00
24128988;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;65;;;66402;588080.24;1155235.06;2013-11-29T00:00:00
24128996;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;66;;;66402;588077.35;1155241.31;2013-11-29T00:00:00
24129003;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;67;;;66402;588439.21;1155063.20;2013-11-29T00:00:00
24129011;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;68;;;66402;588191.90;1155360.05;2013-11-29T00:00:00
24129020;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;69;;;66402;588196.82;1155366.61;2013-11-29T00:00:00
24129038;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;70;;;66402;588205.26;1155375.76;2013-11-29T00:00:00
24129046;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;71;;;66402;588213.70;1155384.20;2013-11-29T00:00:00
24129054;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;72;;;66402;588187.99;1155311.34;2013-11-29T00:00:00
24129062;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;73;;;66402;588218.86;1155390.30;2013-11-29T00:00:00
24129071;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;74;;;66402;588229.19;1155400.81;2013-11-29T00:00:00
24129089;583537;Ochoz u Brna;;;109436;Ochoz u Brna;Brnмnskб;и.p.;75;;;66402;588212.30;1155331.33;2013-11-29T00:00:00
24129097;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;76;;;66402;586219.36;1153570.86;2013-11-29T00:00:00
24129101;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;77;;;66402;588175.39;1155286.00;2013-11-29T00:00:00
24129119;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;78;;;66402;588233.52;1155406.95;2013-11-29T00:00:00
24129127;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;79;;;66402;588352.94;1155591.79;2013-11-29T00:00:00
24129135;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;80;;;66402;588346.73;1155493.47;2013-11-29T00:00:00
24129143;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;81;;;66402;588222.15;1155394.13;2013-11-29T00:00:00
24129151;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;82;;;66402;588339.83;1155484.97;2013-11-29T00:00:00
24129160;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;83;;;66402;587812.49;1155142.65;2013-11-29T00:00:00
24129178;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;84;;;66402;588155.05;1155310.11;2013-11-29T00:00:00
24129186;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;85;;;66402;588182.13;1155298.31;2013-11-29T00:00:00
24129194;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;86;;;66402;588416.63;1155120.96;2013-11-29T00:00:00
24129208;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;87;;;66402;588320.82;1155461.30;2013-11-29T00:00:00
24129216;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;88;;;66402;587753.77;1155107.58;2013-11-29T00:00:00
24129224;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;89;;;66402;588045.37;1155187.75;2013-11-29T00:00:00
24129232;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;90;;;66402;587404.29;1155247.48;2013-11-29T00:00:00
24129241;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;91;;;66402;587397.68;1155253.10;2013-11-29T00:00:00
24129259;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;92;;;66402;587389.25;1155258.88;2013-11-29T00:00:00
24129267;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;93;;;66402;587373.73;1155271.11;2013-11-29T00:00:00
24129275;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;94;;;66402;587340.78;1155295.44;2013-11-29T00:00:00
24129283;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;95;;;66402;587349.10;1155290.36;2013-11-29T00:00:00
24129291;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;96;;;66402;587355.57;1155283.73;2013-11-29T00:00:00
24129305;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;97;;;66402;588311.45;1155452.32;2013-11-29T00:00:00
24129313;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;98;;;66402;587365.74;1155277.72;2013-11-29T00:00:00
24129321;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;99;;;66402;588243.94;1155419.15;2013-11-29T00:00:00
24129330;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;100;;;66402;587724.09;1155109.87;2013-11-29T00:00:00
24129348;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;101;;;66402;588366.88;1155133.19;2013-11-29T00:00:00
24129356;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;102;;;66402;588332.94;1155477.21;2013-11-29T00:00:00
24129364;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;103;;;66402;587380.67;1155264.83;2013-11-29T00:00:00
24129372;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;104;;;66402;588405.67;1155123.07;2013-11-29T00:00:00
24129381;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;105;;;66402;588354.61;1155502.34;2013-11-29T00:00:00
24129399;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;106;;;66402;587734.36;1155107.96;2013-11-29T00:00:00
24129402;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;107;;;66402;588059.68;1155152.20;2013-11-29T00:00:00
24129411;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;108;;;66402;587695.18;1155115.58;2013-11-29T00:00:00
24129429;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;109;;;66402;588298.58;1155157.66;2013-11-29T00:00:00
24129437;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;110;;;66402;588386.69;1155128.13;2013-11-29T00:00:00
24129445;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;111;;;66402;587329.22;1155301.76;2013-11-29T00:00:00
24129453;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;112;;;66402;588232.88;1155349.69;2013-11-29T00:00:00
24129461;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;113;;;66402;587489.12;1155227.40;2013-11-29T00:00:00
24129470;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;114;;;66402;587883.22;1155296.53;2013-11-29T00:00:00
24129488;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;115;;;66402;587393.03;1155297.48;2013-11-29T00:00:00
24129496;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;116;;;66402;588259.28;1155387.88;2013-11-29T00:00:00
24129500;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;117;;;66402;587340.20;1155330.97;2013-11-29T00:00:00
24129518;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;118;;;66402;587332.84;1155333.47;2013-11-29T00:00:00
24129526;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;119;;;66402;587387.32;1155302.43;2013-11-29T00:00:00
24129534;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;120;;;66402;587628.60;1155136.13;2013-11-29T00:00:00
24129542;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;121;;;66402;587670.07;1155120.91;2013-11-29T00:00:00
24129551;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;122;;;66402;588242.31;1155367.61;2013-11-29T00:00:00
24129569;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;123;;;66402;588233.83;1155357.70;2013-11-29T00:00:00
24129577;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;124;;;66402;588464.51;1155244.10;2013-11-29T00:00:00
24129585;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;125;;;66402;588082.14;1154768.71;2013-11-29T00:00:00
24129593;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;126;;;66402;588087.69;1154758.60;2013-11-29T00:00:00
24129607;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;127;;;66402;588114.48;1154738.37;2013-11-29T00:00:00
24129615;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;128;;;66402;588117.51;1154730.79;2013-11-29T00:00:00
24129623;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;129;;;66402;588288.29;1155468.59;2013-11-29T00:00:00
24129631;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;130;;;66402;588041.67;1154775.64;2013-11-29T00:00:00
24129640;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;131;;;66402;588116.35;1154688.98;2013-11-29T00:00:00
24129658;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;132;;;66402;588401.24;1155316.92;2013-11-29T00:00:00
24129666;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;133;;;66402;587873.55;1155297.13;2013-11-29T00:00:00
24129674;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;134;;;66402;587376.29;1155312.32;2013-11-29T00:00:00
24129682;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;135;;;66402;588141.26;1154721.18;2013-11-29T00:00:00
24129691;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;136;;;66402;587503.72;1155160.34;2013-11-29T00:00:00
24129704;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;137;;;66402;587415.02;1155239.38;2013-11-29T00:00:00
24129712;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;138;;;66402;588333.44;1155543.32;2013-11-29T00:00:00
24129721;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;139;;;66402;588384.38;1155439.60;2013-11-29T00:00:00
24129739;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;140;;;66402;588339.35;1155552.78;2013-11-29T00:00:00
24129747;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;141;;;66402;588343.48;1155572.28;2013-11-29T00:00:00
24129755;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;142;;;66402;588526.57;1154694.47;2013-11-29T00:00:00
24129763;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;143;;;66402;588464.14;1155282.60;2013-11-29T00:00:00
24129771;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;144;;;66402;588132.01;1154835.40;2013-11-29T00:00:00
24129780;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;145;;;66402;588120.04;1154860.22;2013-11-29T00:00:00
24129798;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;146;;;66402;588099.22;1154898.24;2013-11-29T00:00:00
24129801;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;147;;;66402;588090.95;1154925.05;2013-11-29T00:00:00
24129810;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;148;;;66402;588263.71;1155439.87;2013-11-29T00:00:00
24129828;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;149;;;66402;588298.19;1155434.94;2013-11-29T00:00:00
24129836;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;150;;;66402;588279.65;1155413.67;2013-11-29T00:00:00
24129844;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;151;;;66402;588435.18;1155118.43;2013-11-29T00:00:00
24129852;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;152;;;66402;588274.35;1155452.87;2013-11-29T00:00:00
24129861;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;153;;;66402;588448.55;1155319.00;2013-11-29T00:00:00
24129879;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;154;;;66402;588124.88;1154850.24;2013-11-29T00:00:00
24129887;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;155;;;66402;588267.29;1155397.31;2013-11-29T00:00:00
24129895;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;156;;;66402;588458.00;1155261.99;2013-11-29T00:00:00
24129909;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;157;;;66402;588157.38;1154675.80;2013-11-29T00:00:00
24129917;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;158;;;66402;588314.52;1155501.18;2013-11-29T00:00:00
24129925;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;159;;;66402;588286.68;1155422.26;2013-11-29T00:00:00
24129933;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;160;;;66402;587946.24;1155192.55;2013-11-29T00:00:00
24129941;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;161;;;66402;588248.91;1155375.62;2013-11-29T00:00:00
24129950;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;162;;;66402;588303.89;1155488.34;2013-11-29T00:00:00
24129968;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;163;;;66402;587683.13;1155067.30;2013-11-29T00:00:00
24129976;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;164;;;66402;588331.91;1155520.95;2013-11-29T00:00:00
24129984;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;165;;;66402;588417.27;1155384.61;2013-11-29T00:00:00
24129992;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;166;;;66402;588459.67;1155190.02;2013-11-29T00:00:00
24130001;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;167;;;66402;588458.37;1155180.42;2013-11-29T00:00:00
24130010;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;168;;;66402;588073.74;1154990.27;2013-11-29T00:00:00
24130028;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;169;;;66402;587317.32;1155341.63;2013-11-29T00:00:00
24130036;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;170;;;66402;588337.05;1155528.14;2013-11-29T00:00:00
24130044;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;171;;;66402;588086.39;1154943.02;2013-11-29T00:00:00
24130052;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;172;;;66402;588161.26;1154648.51;2013-11-29T00:00:00
24130061;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;173;;;66402;588168.55;1154628.18;2013-11-29T00:00:00
24130079;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;174;;;66402;588050.13;1155018.41;2013-11-29T00:00:00
24130087;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;175;;;66402;588093.52;1154915.92;2013-11-29T00:00:00
24130095;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;176;;;66402;588123.57;1154670.60;2013-11-29T00:00:00
24130109;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;177;;;66402;588062.91;1155005.39;2013-11-29T00:00:00
24130117;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;178;;;66402;587833.86;1154831.03;2013-11-29T00:00:00
24130125;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;179;;;66402;588167.54;1154708.40;2013-11-29T00:00:00
24130133;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;180;;;66402;586274.86;1155477.25;2013-11-29T00:00:00
24130141;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;181;;;66402;588321.15;1155507.88;2013-11-29T00:00:00
24130150;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;182;;;66402;587686.01;1155119.08;2013-11-29T00:00:00
24130168;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;183;;;66402;587459.58;1155250.83;2013-11-29T00:00:00
24130176;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;184;;;66402;588404.31;1154984.36;2013-11-29T00:00:00
24130184;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;185;;;66402;588298.80;1154854.93;2013-11-29T00:00:00
24130192;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;186;;;66402;587412.58;1155287.16;2013-11-29T00:00:00
24130206;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;187;;;66402;588138.10;1154779.69;2013-11-29T00:00:00
24130214;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;188;;;66402;588615.00;1155786.97;2013-11-29T00:00:00
24130222;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;189;;;66402;588479.04;1155380.95;2013-11-29T00:00:00
24130231;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;190;;;66402;588534.19;1154646.56;2013-11-29T00:00:00
24130249;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;191;;;66402;588496.40;1155339.48;2013-11-29T00:00:00
24130257;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;192;;;66402;588077.05;1154981.69;2013-11-29T00:00:00
24130265;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;193;;;66402;587425.48;1155278.81;2013-11-29T00:00:00
24130273;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;194;;;66402;587430.52;1155274.78;2013-11-29T00:00:00
24130281;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;195;;;66402;588452.27;1155205.46;2013-11-29T00:00:00
24130290;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;196;;;66402;588104.94;1155029.63;2013-11-29T00:00:00
24130303;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;197;;;66402;588454.17;1155155.94;2013-11-29T00:00:00
24130311;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;198;;;66402;588454.02;1155165.19;2013-11-29T00:00:00
24130320;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;199;;;66402;588320.24;1155148.23;2013-11-29T00:00:00
24130338;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;200;;;66402;588348.59;1155272.29;2013-11-29T00:00:00
24130346;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;201;;;66402;588395.47;1155046.04;2013-11-29T00:00:00
24130354;583537;Ochoz u Brna;;;109436;Ochoz u Brna;;и.p.;202;;;66402;588374.77;1155037.84;2013-11-29T00:00:00
