Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
18214177;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;1;;;28923;710895.13;1031134.25;2013-12-07T00:00:00
18214185;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;2;;;28923;710932.63;1031143.44;2013-12-07T00:00:00
18214193;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;3;;;28923;710966.00;1031166.00;2013-12-07T00:00:00
18214207;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;4;;;28923;710719.00;1031094.25;2013-12-07T00:00:00
18214215;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;5;;;28923;711368.00;1031241.00;2013-12-07T00:00:00
18214223;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;6;;;28923;711155.13;1031345.81;2013-12-07T00:00:00
18214231;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;7;;;28923;711390.25;1031285.63;2013-12-07T00:00:00
18214240;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;8;;;28923;710951.97;1031095.35;2015-11-04T00:00:00
18214258;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;9;;;28923;710960.00;1031103.00;2013-12-07T00:00:00
18214266;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;10;;;28923;710976.00;1031105.00;2013-12-07T00:00:00
18214274;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;11;;;28923;711013.75;1031140.88;2013-12-07T00:00:00
18214282;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;12;;;28923;711063.00;1031135.00;2013-12-07T00:00:00
18214291;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;13;;;28923;711182.00;1031275.00;2013-12-07T00:00:00
18214304;537501;Milovice;;;2062;Benátecká Vrutice;;è.p.;16;;;28923;711118.00;1031183.00;2013-12-07T00:00:00
