Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
848221;537241;Babice;;;55247;Babice;;è.p.;1;;;38411;772233.12;1158059.02;2013-12-01T00:00:00
848239;537241;Babice;;;55247;Babice;;è.p.;2;;;38411;772303.58;1158046.50;2013-12-01T00:00:00
848247;537241;Babice;;;55247;Babice;;è.p.;3;;;38411;772285.45;1158193.10;2013-12-01T00:00:00
848255;537241;Babice;;;55247;Babice;;è.p.;4;;;38411;772331.41;1158206.88;2013-12-01T00:00:00
848263;537241;Babice;;;55247;Babice;;è.p.;5;;;38411;772325.99;1158221.50;2013-12-01T00:00:00
848271;537241;Babice;;;55247;Babice;;è.p.;6;;;38411;772269.62;1158230.37;2013-12-01T00:00:00
848280;537241;Babice;;;55247;Babice;;è.p.;7;;;38411;;;2011-07-01T00:00:00
848298;537241;Babice;;;55247;Babice;;è.p.;8;;;38411;772328.91;1158266.09;2013-12-01T00:00:00
848301;537241;Babice;;;55247;Babice;;è.p.;9;;;38411;772315.28;1158315.86;2013-12-01T00:00:00
848310;537241;Babice;;;55247;Babice;;è.p.;10;;;38411;772289.42;1158307.96;2013-12-01T00:00:00
848328;537241;Babice;;;55247;Babice;;è.p.;11;;;38411;772236.49;1158280.26;2013-12-01T00:00:00
848336;537241;Babice;;;55247;Babice;;è.p.;12;;;38411;772221.08;1158276.44;2013-12-01T00:00:00
848344;537241;Babice;;;55247;Babice;;è.p.;13;;;38411;772198.74;1158293.85;2013-12-01T00:00:00
848352;537241;Babice;;;55247;Babice;;è.p.;14;;;38411;772172.07;1158284.44;2013-12-01T00:00:00
848361;537241;Babice;;;55247;Babice;;è.p.;15;;;38411;772131.99;1158283.84;2013-12-01T00:00:00
848379;537241;Babice;;;55247;Babice;;è.p.;16;;;38411;772183.16;1158236.47;2013-12-01T00:00:00
848387;537241;Babice;;;55247;Babice;;è.p.;17;;;38411;772205.24;1158212.69;2013-12-01T00:00:00
848395;537241;Babice;;;55247;Babice;;è.p.;18;;;38411;772216.72;1158220.24;2013-12-01T00:00:00
848409;537241;Babice;;;55247;Babice;;è.p.;19;;;38411;772243.31;1158199.55;2013-12-01T00:00:00
848417;537241;Babice;;;55247;Babice;;è.p.;20;;;38411;772138.76;1158261.19;2013-12-01T00:00:00
848425;537241;Babice;;;55247;Babice;;è.p.;21;;;38411;;;2011-07-01T00:00:00
848433;537241;Babice;;;55247;Babice;;è.p.;22;;;38411;772279.91;1158163.23;2013-12-01T00:00:00
848441;537241;Babice;;;55247;Babice;;è.p.;23;;;38411;772305.16;1158063.59;2013-12-01T00:00:00
848450;537241;Babice;;;55247;Babice;;è.p.;24;;;38411;;;2011-07-01T00:00:00
848468;537241;Babice;;;55247;Babice;;è.p.;25;;;38411;;;2011-07-01T00:00:00
848476;537241;Babice;;;55247;Babice;;è.p.;26;;;38411;;;2011-07-01T00:00:00
848484;537241;Babice;;;55247;Babice;;è.p.;27;;;38411;772271.90;1158293.25;2013-12-01T00:00:00
848492;537241;Babice;;;55247;Babice;;è.p.;28;;;38411;;;2011-07-01T00:00:00
848506;537241;Babice;;;55247;Babice;;è.p.;29;;;38411;772242.78;1158002.01;2013-12-01T00:00:00
848514;537241;Babice;;;55247;Babice;;è.p.;30;;;38411;772123.49;1158241.86;2013-12-01T00:00:00
848522;537241;Babice;;;55247;Babice;;è.p.;31;;;38411;772167.81;1158235.22;2013-12-01T00:00:00
848531;537241;Babice;;;55247;Babice;;è.p.;32;;;38411;772283.12;1158025.33;2013-12-01T00:00:00
848549;537241;Babice;;;55247;Babice;;è.p.;33;;;38411;772235.25;1158219.73;2013-12-01T00:00:00
848557;537241;Babice;;;55247;Babice;;è.p.;34;;;38411;;;2011-07-01T00:00:00
848565;537241;Babice;;;55247;Babice;;è.p.;35;;;38411;772153.48;1158230.40;2013-12-01T00:00:00
848573;537241;Babice;;;55247;Babice;;è.p.;36;;;38411;772286.70;1158131.34;2013-12-01T00:00:00
848581;537241;Babice;;;55247;Babice;;è.p.;38;;;38411;;;2011-07-01T00:00:00
848590;537241;Babice;;;55247;Babice;;è.p.;40;;;38411;772222.42;1158023.99;2013-12-01T00:00:00
848603;537241;Babice;;;55247;Babice;;è.p.;41;;;38411;772263.92;1157941.10;2013-12-01T00:00:00
848611;537241;Babice;;;55247;Babice;;è.p.;42;;;38411;772245.27;1157944.78;2013-12-01T00:00:00
848620;537241;Babice;;;55247;Babice;;è.p.;43;;;38411;;;2011-07-01T00:00:00
848638;537241;Babice;;;55247;Babice;;è.p.;44;;;38411;;;2011-07-01T00:00:00
848646;537241;Babice;;;55247;Babice;;è.p.;45;;;38411;;;2011-07-01T00:00:00
848654;537241;Babice;;;55247;Babice;;è.p.;46;;;38411;;;2011-07-01T00:00:00
848662;537241;Babice;;;55247;Babice;;è.p.;47;;;38411;;;2011-07-01T00:00:00
848671;537241;Babice;;;55247;Babice;;è.p.;48;;;38411;;;2011-07-01T00:00:00
848689;537241;Babice;;;55247;Babice;;è.p.;49;;;38411;;;2011-07-01T00:00:00
848697;537241;Babice;;;55247;Babice;;è.p.;50;;;38411;;;2011-07-01T00:00:00
848701;537241;Babice;;;55247;Babice;;è.p.;51;;;38411;;;2011-07-01T00:00:00
848719;537241;Babice;;;55247;Babice;;è.p.;52;;;38411;;;2011-07-01T00:00:00
848727;537241;Babice;;;55247;Babice;;è.p.;53;;;38411;;;2011-07-01T00:00:00
848735;537241;Babice;;;55247;Babice;;è.p.;54;;;38411;;;2011-07-01T00:00:00
848743;537241;Babice;;;55247;Babice;;è.p.;55;;;38411;;;2011-07-01T00:00:00
848751;537241;Babice;;;55247;Babice;;è.p.;56;;;38411;;;2011-07-01T00:00:00
848760;537241;Babice;;;55247;Babice;;è.p.;57;;;38411;;;2011-07-01T00:00:00
848778;537241;Babice;;;55247;Babice;;è.p.;58;;;38411;;;2011-07-01T00:00:00
848786;537241;Babice;;;55247;Babice;;è.p.;59;;;38411;772292.88;1157962.63;2013-12-01T00:00:00
848794;537241;Babice;;;55247;Babice;;è.p.;60;;;38411;772343.44;1158309.24;2013-12-01T00:00:00
848808;537241;Babice;;;55247;Babice;;è.p.;61;;;38411;772249.34;1158078.36;2013-12-01T00:00:00
848816;537241;Babice;;;55247;Babice;;è.ev.;16;;;38411;772268.98;1158037.74;2013-12-01T00:00:00
848824;537241;Babice;;;55247;Babice;;è.ev.;17;;;38411;772350.16;1158174.41;2013-12-01T00:00:00
848841;537241;Babice;;;55271;Zvìøetice;;è.p.;1;;;38411;;;2011-07-01T00:00:00
848859;537241;Babice;;;55271;Zvìøetice;;è.p.;2;;;38411;771543.59;1158136.15;2013-12-01T00:00:00
848867;537241;Babice;;;55271;Zvìøetice;;è.p.;3;;;38411;771555.53;1158125.47;2013-12-01T00:00:00
848875;537241;Babice;;;55271;Zvìøetice;;è.p.;5;;;38411;771700.89;1158086.09;2013-12-01T00:00:00
