Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
10093141;584908;Starovièky;;;154881;Starovièky;;è.p.;1;;;69301;589698.77;1193813.13;2013-12-01T00:00:00
10093150;584908;Starovièky;;;154881;Starovièky;;è.p.;2;;;69301;589683.17;1193818.13;2013-12-01T00:00:00
10093168;584908;Starovièky;;;154881;Starovièky;;è.p.;3;;;69301;589666.88;1193826.94;2013-12-01T00:00:00
10093176;584908;Starovièky;;;154881;Starovièky;;è.p.;4;;;69301;589650.88;1193836.74;2013-12-01T00:00:00
10093184;584908;Starovièky;;;154881;Starovièky;;è.p.;5;;;69301;589636.33;1193843.03;2013-12-01T00:00:00
10093206;584908;Starovièky;;;154881;Starovièky;;è.p.;7;;;69301;589602.39;1193877.84;2013-12-01T00:00:00
10093214;584908;Starovièky;;;154881;Starovièky;;è.p.;8;;;69301;589587.00;1193868.00;2013-12-01T00:00:00
10093222;584908;Starovièky;;;154881;Starovièky;;è.p.;9;;;69301;589568.28;1193875.81;2013-12-01T00:00:00
10093231;584908;Starovièky;;;154881;Starovièky;;è.p.;10;;;69301;589545.52;1193885.14;2013-12-01T00:00:00
10093249;584908;Starovièky;;;154881;Starovièky;;è.p.;11;;;69301;589526.81;1193888.81;2013-12-01T00:00:00
10093257;584908;Starovièky;;;154881;Starovièky;;è.p.;12;;;69301;589510.54;1193889.86;2013-12-01T00:00:00
10093265;584908;Starovièky;;;154881;Starovièky;;è.p.;13;;;69301;589490.60;1193888.29;2013-12-01T00:00:00
10093273;584908;Starovièky;;;154881;Starovièky;;è.p.;14;;;69301;589471.48;1193887.07;2013-12-01T00:00:00
10093281;584908;Starovièky;;;154881;Starovièky;;è.p.;15;;;69301;589453.27;1193884.91;2013-12-01T00:00:00
10093290;584908;Starovièky;;;154881;Starovièky;;è.p.;16;;;69301;589432.47;1193882.31;2013-12-01T00:00:00
10093303;584908;Starovièky;;;154881;Starovièky;;è.p.;17;;;69301;589416.47;1193877.91;2013-12-01T00:00:00
10093311;584908;Starovièky;;;154881;Starovièky;;è.p.;18;;;69301;589268.44;1193809.90;2013-12-01T00:00:00
10093320;584908;Starovièky;;;154881;Starovièky;;è.p.;19;;;69301;589365.07;1193941.71;2013-12-01T00:00:00
10093338;584908;Starovièky;;;154881;Starovièky;;è.p.;20;;;69301;589345.89;1193974.18;2013-12-01T00:00:00
10093346;584908;Starovièky;;;154881;Starovièky;;è.p.;21;;;69301;589339.65;1193986.52;2013-12-01T00:00:00
10093354;584908;Starovièky;;;154881;Starovièky;;è.p.;22;;;69301;589326.52;1194009.52;2013-12-01T00:00:00
10093362;584908;Starovièky;;;154881;Starovièky;;è.p.;23;;;69301;589319.90;1194021.22;2013-12-01T00:00:00
10093371;584908;Starovièky;;;154881;Starovièky;;è.p.;24;;;69301;589316.10;1194035.49;2013-12-01T00:00:00
10093389;584908;Starovièky;;;154881;Starovièky;;è.p.;25;;;69301;589313.67;1194043.91;2013-12-01T00:00:00
10093397;584908;Starovièky;;;154881;Starovièky;;è.p.;26;;;69301;589310.61;1194052.62;2013-12-01T00:00:00
10093401;584908;Starovièky;;;154881;Starovièky;;è.p.;27;;;69301;589309.08;1194062.96;2013-12-01T00:00:00
10093419;584908;Starovièky;;;154881;Starovièky;;è.p.;28;;;69301;589283.30;1194045.89;2013-12-01T00:00:00
10093427;584908;Starovièky;;;154881;Starovièky;;è.p.;29;;;69301;589288.50;1194033.89;2013-12-01T00:00:00
10093435;584908;Starovièky;;;154881;Starovièky;;è.p.;30;;;69301;589292.30;1194022.89;2013-12-01T00:00:00
10093443;584908;Starovièky;;;154881;Starovièky;;è.p.;31;;;69301;589304.70;1194000.69;2013-12-01T00:00:00
10093451;584908;Starovièky;;;154881;Starovièky;;è.p.;32;;;69301;589313.90;1193977.69;2013-12-01T00:00:00
10093460;584908;Starovièky;;;154881;Starovièky;;è.p.;33;;;69301;589321.30;1193964.49;2013-12-01T00:00:00
10093478;584908;Starovièky;;;154881;Starovièky;;è.p.;34;;;69301;589329.10;1193946.09;2013-12-01T00:00:00
10093486;584908;Starovièky;;;154881;Starovièky;;è.p.;35;;;69301;589337.50;1193927.29;2013-12-01T00:00:00
10093494;584908;Starovièky;;;154881;Starovièky;;è.p.;36;;;69301;589342.90;1193909.69;2013-12-01T00:00:00
10093508;584908;Starovièky;;;154881;Starovièky;;è.p.;37;;;69301;589347.10;1193895.49;2013-12-01T00:00:00
10093516;584908;Starovièky;;;154881;Starovièky;;è.p.;38;;;69301;589357.70;1193864.29;2013-12-01T00:00:00
10093524;584908;Starovièky;;;154881;Starovièky;;è.p.;39;;;69301;589309.50;1193865.89;2013-12-01T00:00:00
10093532;584908;Starovièky;;;154881;Starovièky;;è.p.;40;;;69301;589371.29;1193790.77;2013-12-01T00:00:00
10093541;584908;Starovièky;;;154881;Starovièky;;è.p.;41;;;69301;589370.69;1193775.57;2013-12-01T00:00:00
10093567;584908;Starovièky;;;154881;Starovièky;;è.p.;43;;;69301;589404.84;1193761.94;2013-12-01T00:00:00
10093575;584908;Starovièky;;;154881;Starovièky;;è.p.;44;;;69301;589401.04;1193798.54;2013-12-01T00:00:00
10093583;584908;Starovièky;;;154881;Starovièky;;è.p.;45;;;69301;589403.44;1193819.94;2013-12-01T00:00:00
10093591;584908;Starovièky;;;154881;Starovièky;;è.p.;46;;;69301;589404.84;1193842.54;2013-12-01T00:00:00
10093605;584908;Starovièky;;;154881;Starovièky;;è.p.;47;;;69301;589448.15;1193842.30;2013-12-01T00:00:00
10093613;584908;Starovièky;;;154881;Starovièky;;è.p.;48;;;69301;589468.66;1193839.25;2013-12-01T00:00:00
10093621;584908;Starovièky;;;154881;Starovièky;;è.p.;49;;;69301;589486.55;1193835.41;2013-12-01T00:00:00
10093630;584908;Starovièky;;;154881;Starovièky;;è.p.;50;;;69301;589504.87;1193829.73;2013-12-01T00:00:00
10093648;584908;Starovièky;;;154881;Starovièky;;è.p.;51;;;69301;589524.63;1193825.49;2013-12-01T00:00:00
10093664;584908;Starovièky;;;154881;Starovièky;;è.p.;53;;;69301;589560.41;1193815.66;2013-12-01T00:00:00
10093672;584908;Starovièky;;;154881;Starovièky;;è.p.;54;;;69301;589578.21;1193810.66;2013-12-01T00:00:00
10093681;584908;Starovièky;;;154881;Starovièky;;è.p.;55;;;69301;589595.61;1193805.86;2013-12-01T00:00:00
10093699;584908;Starovièky;;;154881;Starovièky;;è.p.;56;;;69301;589609.29;1193800.12;2013-12-01T00:00:00
10093702;584908;Starovièky;;;154881;Starovièky;;è.p.;57;;;69301;589624.29;1193794.32;2013-12-01T00:00:00
10093711;584908;Starovièky;;;154881;Starovièky;;è.p.;58;;;69301;589639.09;1193788.52;2013-12-01T00:00:00
10093729;584908;Starovièky;;;154881;Starovièky;;è.p.;59;;;69301;589655.09;1193781.92;2013-12-01T00:00:00
10093737;584908;Starovièky;;;154881;Starovièky;;è.p.;60;;;69301;589666.49;1193777.12;2013-12-01T00:00:00
10093745;584908;Starovièky;;;154881;Starovièky;;è.p.;61;;;69301;589692.49;1193765.52;2013-12-01T00:00:00
10093753;584908;Starovièky;;;154881;Starovièky;;è.p.;62;;;69301;589414.94;1193733.75;2013-12-01T00:00:00
10093761;584908;Starovièky;;;154881;Starovièky;;è.p.;63;;;69301;589272.50;1194052.69;2013-12-01T00:00:00
10093770;584908;Starovièky;;;154881;Starovièky;;è.p.;64;;;69301;589447.74;1193721.35;2013-12-01T00:00:00
10093788;584908;Starovièky;;;154881;Starovièky;;è.p.;65;;;69301;589453.94;1193709.75;2013-12-01T00:00:00
10093796;584908;Starovièky;;;154881;Starovièky;;è.p.;66;;;69301;589445.74;1193689.95;2013-12-01T00:00:00
10093800;584908;Starovièky;;;154881;Starovièky;;è.p.;67;;;69301;589452.34;1193677.35;2013-12-01T00:00:00
10093818;584908;Starovièky;;;154881;Starovièky;;è.p.;68;;;69301;589484.28;1193674.97;2013-12-01T00:00:00
10093826;584908;Starovièky;;;154881;Starovièky;;è.p.;69;;;69301;589487.28;1193668.59;2013-12-01T00:00:00
10093834;584908;Starovièky;;;154881;Starovièky;;è.p.;70;;;69301;589468.74;1193643.75;2013-12-01T00:00:00
10093842;584908;Starovièky;;;154881;Starovièky;;è.p.;71;;;69301;589473.94;1193633.35;2013-12-01T00:00:00
10093851;584908;Starovièky;;;154881;Starovièky;;è.p.;72;;;69301;589479.34;1193621.55;2013-12-01T00:00:00
10093869;584908;Starovièky;;;154881;Starovièky;;è.p.;73;;;69301;589288.90;1193861.89;2013-12-01T00:00:00
10093877;584908;Starovièky;;;154881;Starovièky;;è.p.;74;;;69301;589485.34;1193609.55;2013-12-01T00:00:00
10093885;584908;Starovièky;;;154881;Starovièky;;è.p.;75;;;69301;589311.16;1194088.26;2013-12-01T00:00:00
10093893;584908;Starovièky;;;154881;Starovièky;;è.p.;76;;;69301;589423.26;1194164.95;2013-12-01T00:00:00
10093907;584908;Starovièky;;;154881;Starovièky;;è.p.;77;;;69301;589490.14;1193597.35;2013-12-01T00:00:00
10093915;584908;Starovièky;;;154881;Starovièky;;è.p.;78;;;69301;589494.46;1193585.17;2013-12-01T00:00:00
10093923;584908;Starovièky;;;154881;Starovièky;;è.p.;79;;;69301;589501.34;1193571.55;2013-12-01T00:00:00
10093931;584908;Starovièky;;;154881;Starovièky;;è.p.;80;;;69301;589506.85;1193561.91;2013-12-01T00:00:00
10093940;584908;Starovièky;;;154881;Starovièky;;è.p.;81;;;69301;589757.85;1193950.75;2013-12-01T00:00:00
10093958;584908;Starovièky;;;154881;Starovièky;;è.p.;82;;;69301;589320.43;1193818.78;2013-12-01T00:00:00
10093966;584908;Starovièky;;;154881;Starovièky;;è.p.;83;;;69301;589509.34;1193546.55;2013-12-01T00:00:00
10093974;584908;Starovièky;;;154881;Starovièky;;è.p.;84;;;69301;589515.94;1193532.95;2013-12-01T00:00:00
10093982;584908;Starovièky;;;154881;Starovièky;;è.p.;85;;;69301;589521.74;1193519.75;2013-12-01T00:00:00
10093991;584908;Starovièky;;;154881;Starovièky;;è.p.;86;;;69301;589350.50;1193885.29;2013-12-01T00:00:00
10094008;584908;Starovièky;;;154881;Starovièky;;è.p.;87;;;69301;589526.74;1193504.15;2013-12-01T00:00:00
10094016;584908;Starovièky;;;154881;Starovièky;;è.p.;88;;;69301;589532.64;1193490.84;2013-12-01T00:00:00
10094032;584908;Starovièky;;;154881;Starovièky;;è.p.;90;;;69301;589609.89;1194178.56;2013-12-01T00:00:00
10094041;584908;Starovièky;;;154881;Starovièky;;è.p.;91;;;69301;589604.87;1193639.70;2013-12-01T00:00:00
10094059;584908;Starovièky;;;154881;Starovièky;;è.p.;92;;;69301;589614.96;1194187.46;2013-12-01T00:00:00
10094067;584908;Starovièky;;;154881;Starovièky;;è.p.;93;;;69301;589352.83;1193961.83;2013-12-01T00:00:00
10094075;584908;Starovièky;;;154881;Starovièky;;è.p.;94;;;69301;589276.70;1193861.89;2013-12-01T00:00:00
10094083;584908;Starovièky;;;154881;Starovièky;;è.p.;95;;;69301;589502.44;1193481.38;2013-12-01T00:00:00
10094091;584908;Starovièky;;;154881;Starovièky;;è.p.;96;;;69301;589769.47;1193939.42;2013-12-01T00:00:00
10094105;584908;Starovièky;;;154881;Starovièky;;è.p.;97;;;69301;589338.55;1194132.91;2013-12-01T00:00:00
10094113;584908;Starovièky;;;154881;Starovièky;;è.p.;98;;;69301;589257.70;1193856.49;2013-12-01T00:00:00
