Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
24142468;583651;Popovice;;;125857;Popovice;;è.p.;1;;;66461;598642.20;1170565.65;2013-12-01T00:00:00
24142476;583651;Popovice;;;125857;Popovice;;è.p.;2;;;66461;598697.78;1170602.20;2013-12-01T00:00:00
24142484;583651;Popovice;;;125857;Popovice;;è.p.;3;;;66461;598578.67;1170622.39;2013-12-01T00:00:00
24142492;583651;Popovice;;;125857;Popovice;;è.p.;4;;;66461;598580.29;1170534.12;2013-12-01T00:00:00
24142506;583651;Popovice;;;125857;Popovice;;è.p.;5;;;66461;598561.15;1170528.47;2013-12-01T00:00:00
24142514;583651;Popovice;;;125857;Popovice;;è.p.;6;;;66461;598540.83;1170523.19;2013-12-01T00:00:00
24142522;583651;Popovice;;;125857;Popovice;;è.p.;7;;;66461;598513.68;1170514.90;2013-12-01T00:00:00
24142531;583651;Popovice;;;125857;Popovice;;è.p.;8;;;66461;598486.31;1170509.54;2013-12-01T00:00:00
24142549;583651;Popovice;;;125857;Popovice;;è.p.;9;;;66461;598468.63;1170513.45;2013-12-01T00:00:00
24142557;583651;Popovice;;;125857;Popovice;;è.p.;10;;;66461;598441.15;1170483.09;2013-12-01T00:00:00
24142565;583651;Popovice;;;125857;Popovice;;è.p.;11;;;66461;;;2011-07-01T00:00:00
24142573;583651;Popovice;;;125857;Popovice;;è.p.;12;;;66461;598524.18;1170495.52;2013-12-01T00:00:00
24142581;583651;Popovice;;;125857;Popovice;;è.p.;13;;;66461;598546.37;1170499.88;2013-12-01T00:00:00
24142590;583651;Popovice;;;125857;Popovice;;è.p.;14;;;66461;598567.33;1170505.87;2013-12-01T00:00:00
24142603;583651;Popovice;;;125857;Popovice;;è.p.;15;;;66461;598581.77;1170509.87;2013-12-01T00:00:00
24142611;583651;Popovice;;;125857;Popovice;;è.p.;16;;;66461;598598.82;1170518.58;2013-12-01T00:00:00
24142620;583651;Popovice;;;125857;Popovice;;è.p.;17;;;66461;598450.95;1170501.42;2013-12-01T00:00:00
24142638;583651;Popovice;;;125857;Popovice;;è.p.;18;;;66461;598635.43;1170536.17;2013-12-01T00:00:00
24142646;583651;Popovice;;;125857;Popovice;;è.p.;19;;;66461;598648.38;1170543.20;2013-12-01T00:00:00
24142654;583651;Popovice;;;125857;Popovice;;è.p.;20;;;66461;598900.43;1170679.02;2013-12-01T00:00:00
24142662;583651;Popovice;;;125857;Popovice;;è.p.;21;;;66461;598895.87;1170668.27;2013-12-01T00:00:00
24142671;583651;Popovice;;;125857;Popovice;;è.p.;22;;;66461;598669.57;1170572.55;2013-12-01T00:00:00
24142689;583651;Popovice;;;125857;Popovice;;è.p.;23;;;66461;598598.03;1170539.86;2013-12-01T00:00:00
24142697;583651;Popovice;;;125857;Popovice;;è.p.;24;;;66461;598502.26;1170464.34;2013-12-01T00:00:00
24142701;583651;Popovice;;;125857;Popovice;;è.p.;25;;;66461;598662.72;1170548.19;2013-12-01T00:00:00
24142719;583651;Popovice;;;125857;Popovice;;è.p.;26;;;66461;599422.19;1170930.91;2013-12-01T00:00:00
24142727;583651;Popovice;;;125857;Popovice;;è.p.;27;;;66461;598656.04;1170546.33;2013-12-01T00:00:00
24142735;583651;Popovice;;;125857;Popovice;;è.p.;28;;;66461;598627.08;1170567.33;2013-12-01T00:00:00
24142743;583651;Popovice;;;125857;Popovice;;è.p.;29;;;66461;598624.68;1170527.77;2013-12-01T00:00:00
24142751;583651;Popovice;;;125857;Popovice;;è.p.;30;;;66461;598895.23;1170659.70;2013-12-01T00:00:00
24142760;583651;Popovice;;;125857;Popovice;;è.p.;31;;;66461;599749.89;1171335.67;2013-12-01T00:00:00
24142778;583651;Popovice;;;125857;Popovice;;è.p.;32;;;66461;599728.27;1171360.71;2013-12-01T00:00:00
24142786;583651;Popovice;;;125857;Popovice;;è.p.;33;;;66461;598607.62;1170578.07;2013-12-01T00:00:00
24142794;583651;Popovice;;;125857;Popovice;;è.p.;35;;;66461;598696.31;1170561.68;2013-12-01T00:00:00
24142808;583651;Popovice;;;125857;Popovice;;è.p.;36;;;66461;598614.35;1170546.30;2013-12-01T00:00:00
24142816;583651;Popovice;;;125857;Popovice;;è.p.;37;;;66461;598596.97;1170589.17;2013-12-01T00:00:00
24142824;583651;Popovice;;;125857;Popovice;;è.p.;38;;;66461;598711.74;1170567.93;2013-12-01T00:00:00
