Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
14457431;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;1;;;28201;717701.79;1053715.66;2016-09-26T00:00:00
14457440;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;2;;;28201;717664.14;1053728.06;2016-09-26T00:00:00
14457458;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;3;;;28201;717616.36;1053711.33;2016-09-27T00:00:00
14457466;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;4;;;28201;717654.59;1053653.67;2016-09-27T00:00:00
14457474;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;5;;;28201;717628.04;1053624.96;2016-09-27T00:00:00
14457482;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;6;;;28201;717658.59;1053612.27;2016-09-27T00:00:00
14457491;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;7;;;28201;717644.22;1053590.65;2016-09-27T00:00:00
14457504;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;8;;;28201;717604.72;1053576.29;2016-09-27T00:00:00
14457512;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;9;;;28201;717644.39;1053539.30;2016-09-27T00:00:00
14457521;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;10;;;28201;717671.35;1053556.18;2016-09-27T00:00:00
14457539;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;11;;;28201;717676.16;1053574.20;2016-09-27T00:00:00
14457547;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;12;;;28201;717683.97;1053639.62;2016-09-27T00:00:00
14457555;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;13;;;28201;717729.13;1053576.95;2016-09-27T00:00:00
14457563;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;14;;;28201;717743.70;1053600.78;2016-09-27T00:00:00
14457571;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;15;;;28201;717717.57;1053642.63;2016-09-27T00:00:00
14457580;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;16;;;28201;717742.49;1053662.78;2016-09-27T00:00:00
14457598;533301;Doubravèice;;;31208;Doubravèice;Mukaøovská;è.p.;17;;;28201;717830.04;1053679.16;2016-09-27T00:00:00
14457610;533301;Doubravèice;;;31208;Doubravèice;Mukaøovská;è.p.;19;;;28201;717825.73;1053783.01;2016-09-27T00:00:00
14457628;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;20;;;28201;717683.41;1053659.66;2016-09-27T00:00:00
14457636;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;21;;;28201;717671.12;1053612.97;2016-09-27T00:00:00
14457644;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;22;;;28201;717732.10;1053620.78;2016-09-27T00:00:00
14457652;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;23;;;28201;717552.31;1053738.11;2016-09-26T00:00:00
14457661;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;24;;;28201;717551.49;1053770.35;2016-09-26T00:00:00
14457679;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;25;;;28201;717535.92;1053764.01;2016-09-26T00:00:00
14457687;533301;Doubravèice;;;31208;Doubravèice;V ulièce;è.p.;26;;;28201;717409.13;1053841.86;2016-09-26T00:00:00
14457695;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;27;;;28201;717197.38;1053730.08;2016-09-26T00:00:00
14457709;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;28;;;28201;717475.93;1053767.38;2016-09-26T00:00:00
14457717;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;29;;;28201;717461.76;1053766.12;2016-09-26T00:00:00
14457725;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;30;;;28201;717446.06;1053778.23;2016-09-26T00:00:00
14457733;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;31;;;28201;717429.85;1053784.81;2016-09-26T00:00:00
14457741;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;32;;;28201;717506.41;1053812.60;2016-09-26T00:00:00
14457750;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;33;;;28201;717464.80;1053812.99;2016-09-26T00:00:00
14457768;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;34;;;28201;717463.81;1053787.90;2016-09-26T00:00:00
14457776;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;35;;;28201;717401.10;1053745.12;2016-09-26T00:00:00
14457784;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;36;;;28201;717431.44;1053744.82;2016-09-26T00:00:00
14457792;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;37;;;28201;717392.65;1053668.07;2016-09-26T00:00:00
14457806;533301;Doubravèice;;;31208;Doubravèice;Mukaøovská;è.p.;38;;;28201;717738.06;1053712.11;2016-09-27T00:00:00
14457814;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;39;;;28201;717380.83;1053692.54;2016-09-26T00:00:00
14457822;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;40;;;28201;717408.38;1053787.76;2016-09-26T00:00:00
14457831;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;41;;;28201;717692.18;1053581.88;2016-09-27T00:00:00
14457849;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;42;;;28201;717384.32;1053753.26;2016-09-26T00:00:00
14457857;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;43;;;28201;717367.66;1053751.75;2016-09-26T00:00:00
14457865;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;44;;;28201;717369.00;1053783.45;2016-09-26T00:00:00
14457873;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;45;;;28201;717422.14;1053804.69;2016-09-26T00:00:00
14457881;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;46;;;28201;717568.62;1053772.46;2016-09-26T00:00:00
14457890;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;47;;;28201;717393.52;1053700.14;2016-09-26T00:00:00
14457903;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;48;;;28201;717407.91;1053718.83;2016-09-26T00:00:00
14457911;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;49;;;28201;717479.95;1053823.47;2016-09-26T00:00:00
14457920;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;50;;;28201;717612.90;1053768.18;2016-09-26T00:00:00
14457938;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;51;;;28201;717380.36;1053828.96;2016-09-26T00:00:00
14457946;533301;Doubravèice;;;31208;Doubravèice;Sluneèná;è.p.;52;;;28201;717339.39;1053828.03;2016-09-26T00:00:00
14457954;533301;Doubravèice;;;31208;Doubravèice;Na Moèidlech;è.p.;53;;;28201;717430.44;1053824.84;2016-09-26T00:00:00
14457962;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;54;;;28201;717417.35;1053726.03;2016-09-26T00:00:00
14457971;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;55;;;28201;717593.39;1053766.15;2016-09-26T00:00:00
14457989;533301;Doubravèice;;;31208;Doubravèice;Úvalská;è.p.;56;;;28201;717770.06;1053648.63;2016-09-26T00:00:00
14457997;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;57;;;28201;717652.32;1053596.40;2016-09-27T00:00:00
14458004;533301;Doubravèice;;;31208;Doubravèice;Na Návsi;è.p.;58;;;28201;717669.92;1053684.75;2016-09-27T00:00:00
14458012;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;59;;;28201;717643.67;1053740.15;2016-09-26T00:00:00
14458021;533301;Doubravèice;;;31208;Doubravèice;Mukaøovská;è.p.;60;;;28201;717765.70;1053714.35;2016-09-27T00:00:00
14458039;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;61;;;28201;717415.03;1053678.80;2016-09-26T00:00:00
14458047;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;62;;;28201;716894.76;1053673.42;2016-09-26T00:00:00
14458055;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;63;;;28201;717325.70;1053760.39;2016-09-26T00:00:00
14458063;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;64;;;28201;717283.17;1053700.87;2016-09-26T00:00:00
14458071;533301;Doubravèice;;;31208;Doubravèice;K Zámkùm;è.p.;65;;;28201;717335.93;1053754.76;2016-09-26T00:00:00
14458080;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;66;;;28201;717246.99;1053678.13;2016-09-26T00:00:00
14458098;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;67;;;28201;717292.84;1053693.00;2016-09-26T00:00:00
14458101;533301;Doubravèice;;;31208;Doubravèice;K rybníèku;è.p.;68;;;28201;717308.09;1053781.75;2016-09-26T00:00:00
14458110;533301;Doubravèice;;;31208;Doubravèice;Èeskobrodská;è.p.;69;;;28201;717272.09;1053709.64;2016-09-26T00:00:00
14458128;533301;Doubravèice;;;31208;Doubravèice;Na Trnožinì;è.p.;70;;;28201;717233.91;1053616.00;2016-09-26T00:00:00
