Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
11698772;564915;Herink;;;27669;Herink;U Kovárny;è.p.;1;;;25101;733875.14;1057757.70;2013-12-05T00:00:00
11698781;564915;Herink;;;27669;Herink;U Kovárny;è.p.;2;;;25101;733833.22;1057783.34;2013-12-05T00:00:00
11698799;564915;Herink;;;27669;Herink;Radìjovická;è.p.;3;;;25101;733814.76;1057791.27;2013-12-05T00:00:00
11698802;564915;Herink;;;27669;Herink;Radìjovická;è.p.;4;;;25101;733791.82;1057783.34;2013-12-05T00:00:00
11698811;564915;Herink;;;27669;Herink;Radìjovická;è.p.;5;;;25101;733715.62;1057729.69;2013-12-05T00:00:00
11698829;564915;Herink;;;27669;Herink;Hlavní;è.p.;6;;;25101;733662.89;1057659.91;2013-12-05T00:00:00
11698837;564915;Herink;;;27669;Herink;Hlavní;è.p.;7;;;25101;733664.21;1057719.38;2013-12-05T00:00:00
11698845;564915;Herink;;;27669;Herink;Do Višòovky;è.p.;8;;;25101;733643.13;1057799.36;2013-12-05T00:00:00
11698853;564915;Herink;;;27669;Herink;Do Višòovky;è.p.;9;;;25101;733668.16;1057824.58;2013-12-05T00:00:00
11698861;564915;Herink;;;27669;Herink;Do Višòovky;è.p.;10;;;25101;733688.99;1057868.46;2013-12-05T00:00:00
11698870;564915;Herink;;;27669;Herink;Radìjovická;è.p.;11;;;25101;733723.00;1057798.67;2013-12-05T00:00:00
11698888;564915;Herink;;;27669;Herink;Radìjovická;è.p.;12;;;25101;733793.41;1057836.74;2013-12-05T00:00:00
11698896;564915;Herink;;;27669;Herink;U Kovárny;è.p.;13;;;25101;733840.34;1057813.74;2013-12-05T00:00:00
11698900;564915;Herink;;;27669;Herink;Radìjovická;è.p.;14;;;25101;733817.14;1057866.61;2013-12-05T00:00:00
11698918;564915;Herink;;;27669;Herink;Radìjovická;è.p.;15;;;25101;733805.27;1057955.95;2013-12-05T00:00:00
11698926;564915;Herink;;;27669;Herink;U Kovárny;è.p.;16;;;25101;733873.03;1057800.79;2013-12-05T00:00:00
11698934;564915;Herink;;;27669;Herink;U Kovárny;è.p.;17;;;25101;733894.59;1057700.12;2013-12-05T00:00:00
11698942;564915;Herink;;;27669;Herink;U Kovárny;è.p.;18;;;25101;733888.06;1057796.03;2013-12-05T00:00:00
11698951;564915;Herink;;;27669;Herink;U Kovárny;è.p.;19;;;25101;733927.61;1057777.53;2013-12-05T00:00:00
11698969;564915;Herink;;;27669;Herink;Radìjovická;è.p.;20;;;25101;733816.08;1057832.51;2013-12-05T00:00:00
11698977;564915;Herink;;;27669;Herink;Radìjovická;è.p.;21;;;25101;733743.83;1057750.04;2013-12-05T00:00:00
11698985;564915;Herink;;;27669;Herink;Radìjovická;è.p.;22;;;25101;733746.74;1057785.46;2013-12-05T00:00:00
11698993;564915;Herink;;;27669;Herink;U Kovárny;è.p.;23;;;25101;733858.53;1057759.03;2013-12-05T00:00:00
11699001;564915;Herink;;;27669;Herink;Hlavní;è.p.;24;;;25101;733655.24;1057745.02;2013-12-05T00:00:00
11699019;564915;Herink;;;27669;Herink;Radìjovická;è.p.;25;;;25101;733749.11;1057837.27;2013-12-05T00:00:00
11699027;564915;Herink;;;27669;Herink;Hlavní;è.p.;26;;;25101;733891.42;1056867.48;2013-12-05T00:00:00
11699035;564915;Herink;;;27669;Herink;Hlavní;è.p.;27;;;25101;733654.98;1057677.09;2013-12-05T00:00:00
11699051;564915;Herink;;;27669;Herink;Radìjovická;è.p.;30;;;25101;733828.47;1057890.39;2013-12-05T00:00:00
11699060;564915;Herink;;;27669;Herink;Radìjovická;è.p.;31;;;25101;733828.66;1057898.89;2013-12-05T00:00:00
11699078;564915;Herink;;;27669;Herink;U Kovárny;è.p.;33;;;25101;733883.84;1057678.14;2013-12-05T00:00:00
11699086;564915;Herink;;;27669;Herink;Do Višòovky;è.p.;34;;;25101;733589.15;1057808.37;2013-12-05T00:00:00
11699094;564915;Herink;;;27669;Herink;Hlavní;è.p.;35;;;25101;733566.12;1057783.08;2013-12-05T00:00:00
25190032;564915;Herink;;;27669;Herink;Do Višòovky;è.p.;28;;;25101;733634.46;1057953.93;2013-12-05T00:00:00
27280861;564915;Herink;;;27669;Herink;Nad Rybníkem;è.p.;37;;;25101;733613.02;1058191.83;2013-12-05T00:00:00
27280870;564915;Herink;;;27669;Herink;Sluneèná;è.p.;38;;;25101;733694.50;1058263.78;2013-12-05T00:00:00
27280888;564915;Herink;;;27669;Herink;Sluneèná;è.p.;39;;;25101;733676.88;1058222.71;2013-12-05T00:00:00
27280896;564915;Herink;;;27669;Herink;Nad Rybníkem;è.p.;40;;;25101;733724.73;1058201.36;2013-12-05T00:00:00
