Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
9554971;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;1;;;58401;684450.18;1098618.04;2013-12-01T00:00:00
9554980;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;2;;;58401;684449.06;1098589.69;2013-12-01T00:00:00
9554998;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;3;;;58401;684396.31;1098593.21;2013-12-01T00:00:00
9555005;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;4;;;58401;684570.82;1098553.92;2013-12-01T00:00:00
9555013;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;5;;;58401;684416.99;1098613.22;2013-12-01T00:00:00
9555021;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;6;;;58401;684389.02;1098631.20;2013-12-01T00:00:00
9555030;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;7;;;58401;684403.22;1098689.02;2013-12-01T00:00:00
9555048;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;8;;;58401;684313.73;1098656.85;2013-12-01T00:00:00
9555056;569623;Trpišovice;;;168777;Bilantova Lhota;;è.p.;9;;;58401;684356.48;1098628.81;2013-12-01T00:00:00
9555064;569623;Trpišovice;;;168777;Bilantova Lhota;;è.ev.;10;;;58401;684329.92;1098621.52;2013-12-01T00:00:00
9555072;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;1;;;58401;685166.33;1098061.32;2013-12-01T00:00:00
9555081;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;2;;;58401;685258.23;1098037.84;2013-12-01T00:00:00
9555099;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;3;;;58401;685260.12;1097945.18;2013-12-01T00:00:00
9555102;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;4;;;58401;685201.55;1097987.69;2013-12-01T00:00:00
9555111;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;5;;;58401;685143.78;1098075.51;2013-12-01T00:00:00
9555129;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;6;;;58401;685130.28;1098030.43;2013-12-01T00:00:00
9555137;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;7;;;58401;685163.17;1098029.70;2013-12-01T00:00:00
9555145;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;8;;;58401;685238.68;1097988.57;2013-12-01T00:00:00
9555153;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;9;;;58401;685104.70;1098020.50;2013-12-01T00:00:00
9555161;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;10;;;58401;685208.95;1098022.88;2013-12-01T00:00:00
9555170;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;11;;;58401;685729.86;1097504.10;2013-12-01T00:00:00
9555196;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;13;;;58401;685183.27;1097990.19;2013-12-01T00:00:00
9555200;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;14;;;58401;685152.02;1098009.40;2013-12-01T00:00:00
9555218;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;15;;;58401;685142.80;1097974.18;2013-12-01T00:00:00
9555226;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;16;;;58401;685121.98;1098007.94;2013-12-01T00:00:00
9555234;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;17;;;58401;685051.31;1097748.25;2013-12-01T00:00:00
9555242;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;18;;;58401;685202.73;1098098.49;2013-12-01T00:00:00
9555251;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;19;;;58401;685217.12;1098079.32;2013-12-01T00:00:00
9555269;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;20;;;58401;685056.53;1098839.10;2013-12-01T00:00:00
9555277;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;21;;;58401;685176.06;1097952.53;2013-12-01T00:00:00
9555285;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;22;;;58401;685011.59;1098896.03;2013-12-01T00:00:00
9555293;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;23;;;58401;685065.67;1098200.00;2013-12-01T00:00:00
9555307;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;24;;;58401;685226.69;1098100.46;2013-12-01T00:00:00
9555315;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;25;;;58401;685078.67;1098842.29;2013-12-01T00:00:00
9555323;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;26;;;58401;685244.43;1098155.48;2013-12-01T00:00:00
9555331;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;27;;;58401;685167.82;1098171.21;2013-12-01T00:00:00
9555340;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;28;;;58401;685109.89;1098111.21;2013-12-01T00:00:00
9555358;569623;Trpišovice;;;168785;Dobrovítova Lhota;;è.p.;29;;;58401;685193.22;1098155.88;2013-12-01T00:00:00
