Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20119968;561975;Zajíèkov;;;190420;Rovná;;è.p.;1;;;39301;694063.88;1129620.38;2013-12-04T00:00:00
20119976;561975;Zajíèkov;;;190420;Rovná;;è.p.;2;;;39301;694051.38;1129575.63;2013-12-04T00:00:00
20119984;561975;Zajíèkov;;;190420;Rovná;;è.p.;4;;;39301;694105.50;1129536.63;2013-12-04T00:00:00
20119992;561975;Zajíèkov;;;190420;Rovná;;è.p.;5;;;39301;694167.06;1129554.13;2013-12-04T00:00:00
20120001;561975;Zajíèkov;;;190420;Rovná;;è.p.;6;;;39301;694278.44;1129706.50;2013-12-04T00:00:00
20120010;561975;Zajíèkov;;;190420;Rovná;;è.p.;7;;;39301;694166.94;1129598.38;2013-12-04T00:00:00
20120028;561975;Zajíèkov;;;190420;Rovná;;è.p.;8;;;39301;694188.19;1129667.61;2013-12-04T00:00:00
20120036;561975;Zajíèkov;;;190420;Rovná;;è.p.;9;;;39301;694209.13;1129644.88;2013-12-04T00:00:00
20120044;561975;Zajíèkov;;;190420;Rovná;;è.p.;10;;;39301;694130.06;1129611.38;2013-12-04T00:00:00
20120052;561975;Zajíèkov;;;190420;Rovná;;è.p.;11;;;39301;694088.81;1129523.75;2013-12-04T00:00:00
20120061;561975;Zajíèkov;;;190420;Rovná;;è.p.;12;;;39301;693858.63;1129955.75;2013-12-04T00:00:00
20120079;561975;Zajíèkov;;;190420;Rovná;;è.p.;14;;;39301;694204.56;1129588.00;2013-12-04T00:00:00
20120087;561975;Zajíèkov;;;190420;Rovná;;è.p.;15;;;39301;694078.69;1129630.88;2013-12-04T00:00:00
20120095;561975;Zajíèkov;;;190420;Rovná;;è.p.;17;;;39301;694144.21;1129679.44;2013-12-04T00:00:00
20120109;561975;Zajíèkov;;;190420;Rovná;;è.p.;18;;;39301;694179.30;1129620.67;2013-12-04T00:00:00
20120117;561975;Zajíèkov;;;190420;Rovná;;è.p.;19;;;39301;694080.19;1129382.00;2013-12-04T00:00:00
20120125;561975;Zajíèkov;;;190420;Rovná;;è.ev.;1;;;39301;695034.00;1130340.00;2013-12-04T00:00:00
20120133;561975;Zajíèkov;;;190420;Rovná;;è.ev.;2;;;39301;695061.00;1130185.00;2013-12-04T00:00:00
20120141;561975;Zajíèkov;;;190420;Rovná;;è.ev.;3;;;39301;695063.98;1130107.50;2013-12-04T00:00:00
20120150;561975;Zajíèkov;;;190420;Rovná;;è.ev.;4;;;39301;695032.00;1130067.00;2013-12-04T00:00:00
20120168;561975;Zajíèkov;;;190420;Rovná;;è.ev.;5;;;39301;695001.00;1130022.00;2013-12-04T00:00:00
20120176;561975;Zajíèkov;;;190420;Rovná;;è.ev.;6;;;39301;694968.19;1129888.00;2013-12-04T00:00:00
20120184;561975;Zajíèkov;;;190420;Rovná;;è.ev.;7;;;39301;694978.31;1129845.88;2013-12-04T00:00:00
20120192;561975;Zajíèkov;;;190420;Rovná;;è.ev.;8;;;39301;695088.63;1129743.88;2013-12-04T00:00:00
20120206;561975;Zajíèkov;;;190420;Rovná;;è.ev.;9;;;39301;;;2011-07-01T00:00:00
20120214;561975;Zajíèkov;;;190420;Rovná;;è.ev.;10;;;39301;695040.91;1129739.87;2013-12-04T00:00:00
20120222;561975;Zajíèkov;;;190420;Rovná;;è.ev.;11;;;39301;695021.00;1129738.00;2013-12-04T00:00:00
20120231;561975;Zajíèkov;;;190420;Rovná;;è.ev.;12;;;39301;;;2011-07-01T00:00:00
20120249;561975;Zajíèkov;;;190420;Rovná;;è.ev.;13;;;39301;694907.00;1129195.00;2013-12-04T00:00:00
20120257;561975;Zajíèkov;;;190420;Rovná;;è.ev.;14;;;39301;694908.00;1129184.00;2013-12-04T00:00:00
20120265;561975;Zajíèkov;;;190420;Rovná;;è.ev.;15;;;39301;694925.00;1129176.00;2013-12-04T00:00:00
20120273;561975;Zajíèkov;;;190420;Rovná;;è.ev.;16;;;39301;694794.19;1129478.38;2013-12-04T00:00:00
20120281;561975;Zajíèkov;;;190420;Rovná;;è.ev.;17;;;39301;694806.90;1129478.61;2013-12-04T00:00:00
20120290;561975;Zajíèkov;;;190420;Rovná;;è.ev.;18;;;39301;694768.00;1129473.00;2013-12-04T00:00:00
20120303;561975;Zajíèkov;;;190420;Rovná;;è.ev.;19;;;39301;694801.69;1129520.49;2013-12-04T00:00:00
20120311;561975;Zajíèkov;;;190420;Rovná;;è.ev.;20;;;39301;694848.81;1129551.50;2013-12-04T00:00:00
20120320;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;1;;;39301;693289.25;1129236.75;2013-12-04T00:00:00
20120338;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;2;;;39301;693344.94;1129190.38;2013-12-04T00:00:00
20120346;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;3;;;39301;693350.38;1129172.50;2013-12-04T00:00:00
20120354;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;4;;;39301;693389.69;1129161.25;2013-12-04T00:00:00
20120362;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;6;;;39301;693309.06;1129249.25;2013-12-04T00:00:00
20120371;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;7;;;39301;693250.25;1129060.38;2013-12-04T00:00:00
20120389;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;9;;;39301;693311.81;1128946.63;2013-12-04T00:00:00
20120397;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;10;;;39301;693316.88;1128834.88;2013-12-04T00:00:00
20120401;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;11;;;39301;693247.94;1128958.75;2013-12-04T00:00:00
20120419;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;12;;;39301;693312.19;1128886.25;2013-12-04T00:00:00
20120427;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;13;;;39301;693276.75;1128871.13;2013-12-04T00:00:00
20120435;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;14;;;39301;693151.24;1128937.45;2013-12-04T00:00:00
20120443;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;15;;;39301;693134.63;1128982.50;2013-12-04T00:00:00
20120451;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;16;;;39301;693143.00;1129022.00;2013-12-04T00:00:00
20120460;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;17;;;39301;693176.31;1129052.13;2013-12-04T00:00:00
20120478;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;18;;;39301;693171.25;1129664.00;2013-12-04T00:00:00
20120486;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;19;;;39301;693283.00;1129006.25;2013-12-04T00:00:00
20120494;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;20;;;39301;693194.00;1128965.00;2013-12-04T00:00:00
20120508;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;21;;;39301;693357.38;1129148.00;2013-12-04T00:00:00
20120516;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;22;;;39301;692637.63;1129737.63;2013-12-04T00:00:00
20120524;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;23;;;39301;692749.44;1129932.88;2013-12-04T00:00:00
20120532;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;24;;;39301;693333.63;1128859.00;2013-12-04T00:00:00
20120541;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;25;;;39301;693343.00;1128967.00;2013-12-04T00:00:00
20120559;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;26;;;39301;693370.31;1128763.38;2013-12-04T00:00:00
20120567;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;27;;;39301;693333.25;1129204.13;2013-12-04T00:00:00
20120575;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;28;;;39301;693371.38;1128831.00;2013-12-04T00:00:00
20120583;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;29;;;39301;693245.19;1128926.00;2013-12-04T00:00:00
20120591;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;30;;;39301;693347.58;1129064.51;2013-12-04T00:00:00
20120605;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;31;;;39301;693274.09;1128930.88;2013-12-04T00:00:00
20120613;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;32;;;39301;693256.50;1129262.13;2013-12-04T00:00:00
20120621;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;33;;;39301;693337.50;1129113.38;2013-12-04T00:00:00
20120630;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;34;;;39301;693410.47;1128878.17;2013-12-04T00:00:00
20120648;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;35;;;39301;693244.06;1129045.13;2013-12-04T00:00:00
20120656;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;36;;;39301;693337.40;1129128.92;2013-12-04T00:00:00
20120664;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;37;;;39301;693423.63;1129058.00;2013-12-04T00:00:00
20120672;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;38;;;39301;693392.44;1128910.38;2013-12-04T00:00:00
20120681;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;39;;;39301;693377.50;1128925.75;2013-12-04T00:00:00
20120699;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;40;;;39301;693308.31;1128970.38;2013-12-04T00:00:00
20120702;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;41;;;39301;693349.56;1128994.13;2013-12-04T00:00:00
20120711;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;42;;;39301;693449.29;1129070.69;2013-12-04T00:00:00
20120729;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;43;;;39301;693392.25;1128750.13;2013-12-04T00:00:00
20120737;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;44;;;39301;693393.00;1128733.25;2013-12-04T00:00:00
20120745;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;45;;;39301;693420.31;1129173.00;2013-12-04T00:00:00
20120753;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;46;;;39301;693403.94;1129056.63;2013-12-04T00:00:00
20120761;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;47;;;39301;693337.12;1129031.89;2013-12-04T00:00:00
20120788;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;49;;;39301;693372.92;1129042.53;2013-12-04T00:00:00
20120796;561975;Zajíèkov;;;190438;Zajíèkov;;è.ev.;21;;;39301;692784.30;1129879.40;2013-12-04T00:00:00
25870301;561975;Zajíèkov;;;190420;Rovná;;è.p.;13;;;39301;694226.84;1129611.00;2013-12-04T00:00:00
26558441;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;51;;;39301;693353.00;1129072.00;2013-12-04T00:00:00
26695383;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;50;;;39301;693417.51;1129029.17;2013-12-04T00:00:00
27439976;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;52;;;39301;693099.00;1128948.83;2013-12-04T00:00:00
27933393;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;53;;;39301;693419.53;1128931.03;2013-12-04T00:00:00
27948331;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;54;;;39301;693465.58;1128875.55;2013-12-04T00:00:00
30952158;561975;Zajíèkov;;;190420;Rovná;;è.p.;3;;;39301;694066.19;1129557.25;2013-12-04T00:00:00
30952166;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;8;;;39301;693252.95;1129022.26;2013-12-04T00:00:00
41060229;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;55;;;39301;693203.31;1129315.48;2013-12-04T00:00:00
41707982;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;56;;;39301;693459.70;1128831.24;2013-12-04T00:00:00
72722053;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;57;;;39301;693388.79;1129019.95;2014-06-03T00:00:00
73201260;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;58;;;39301;693369.41;1129011.29;2014-11-13T00:00:00
75592797;561975;Zajíèkov;;;190438;Zajíèkov;;è.p.;60;;;39301;693469.23;1128796.48;2016-11-29T00:00:00
