Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
10005021;584657;Milovice;;;95214;Milovice;;è.p.;1;;;69188;596257.26;1199534.51;2013-12-01T00:00:00
10005030;584657;Milovice;;;95214;Milovice;;è.p.;2;;;69188;596242.12;1199527.19;2013-12-01T00:00:00
10005056;584657;Milovice;;;95214;Milovice;;è.p.;4;;;69188;596194.39;1199501.11;2013-12-01T00:00:00
10005064;584657;Milovice;;;95214;Milovice;;è.p.;5;;;69188;596193.58;1199526.79;2013-12-01T00:00:00
10005072;584657;Milovice;;;95214;Milovice;;è.p.;6;;;69188;596160.32;1199509.79;2013-12-01T00:00:00
10005081;584657;Milovice;;;95214;Milovice;;è.p.;8;;;69188;596137.84;1199473.23;2013-12-01T00:00:00
10005099;584657;Milovice;;;95214;Milovice;;è.p.;9;;;69188;596124.39;1199465.60;2013-12-01T00:00:00
10005102;584657;Milovice;;;95214;Milovice;;è.p.;10;;;69188;596089.00;1199450.93;2013-12-01T00:00:00
10005111;584657;Milovice;;;95214;Milovice;;è.p.;11;;;69188;596012.07;1199444.27;2013-12-01T00:00:00
10005129;584657;Milovice;;;95214;Milovice;;è.p.;12;;;69188;596001.98;1199441.04;2013-12-01T00:00:00
10005137;584657;Milovice;;;95214;Milovice;;è.p.;13;;;69188;595992.57;1199437.33;2013-12-01T00:00:00
10005145;584657;Milovice;;;95214;Milovice;;è.p.;14;;;69188;595971.19;1199430.36;2013-12-01T00:00:00
10005153;584657;Milovice;;;95214;Milovice;;è.p.;15;;;69188;595960.55;1199426.80;2013-12-01T00:00:00
10005161;584657;Milovice;;;95214;Milovice;;è.p.;16;;;69188;595929.30;1199415.97;2013-12-01T00:00:00
10005170;584657;Milovice;;;95214;Milovice;;è.p.;17;;;69188;595912.00;1199390.05;2013-12-01T00:00:00
10005196;584657;Milovice;;;95214;Milovice;;è.p.;19;;;69188;595881.13;1199384.42;2013-12-01T00:00:00
10005200;584657;Milovice;;;95214;Milovice;;è.p.;20;;;69188;595865.14;1199379.38;2013-12-01T00:00:00
10005218;584657;Milovice;;;95214;Milovice;;è.p.;21;;;69188;595846.16;1199399.98;2013-12-01T00:00:00
10005226;584657;Milovice;;;95214;Milovice;;è.p.;22;;;69188;595846.23;1199376.07;2013-12-01T00:00:00
10005234;584657;Milovice;;;95214;Milovice;;è.p.;23;;;69188;595833.72;1199373.52;2013-12-01T00:00:00
10005242;584657;Milovice;;;95214;Milovice;;è.p.;24;;;69188;595801.41;1199370.34;2013-12-01T00:00:00
10005251;584657;Milovice;;;95214;Milovice;;è.p.;25;;;69188;595779.13;1199364.44;2013-12-01T00:00:00
10005269;584657;Milovice;;;95214;Milovice;;è.p.;26;;;69188;595739.53;1199345.42;2013-12-01T00:00:00
10005277;584657;Milovice;;;95214;Milovice;;è.p.;27;;;69188;595721.57;1199329.28;2013-12-01T00:00:00
10005285;584657;Milovice;;;95214;Milovice;;è.p.;28;;;69188;595715.24;1199310.24;2013-12-01T00:00:00
10005293;584657;Milovice;;;95214;Milovice;;è.p.;29;;;69188;595709.73;1199292.75;2013-12-01T00:00:00
10005307;584657;Milovice;;;95214;Milovice;;è.p.;30;;;69188;595707.00;1199269.97;2013-12-01T00:00:00
10005315;584657;Milovice;;;95214;Milovice;;è.p.;31;;;69188;595706.21;1199252.89;2013-12-01T00:00:00
10005323;584657;Milovice;;;95214;Milovice;;è.p.;32;;;69188;595706.51;1199242.06;2013-12-01T00:00:00
10005331;584657;Milovice;;;95214;Milovice;;è.p.;33;;;69188;595708.01;1199228.86;2013-12-01T00:00:00
10005340;584657;Milovice;;;95214;Milovice;;è.p.;34;;;69188;595664.34;1199128.51;2013-12-01T00:00:00
10005358;584657;Milovice;;;95214;Milovice;;è.p.;35;;;69188;595693.61;1199343.45;2013-12-01T00:00:00
10005366;584657;Milovice;;;95214;Milovice;;è.p.;36;;;69188;595685.68;1199315.31;2013-12-01T00:00:00
10005382;584657;Milovice;;;95214;Milovice;;è.p.;38;;;69188;595640.92;1199324.44;2013-12-01T00:00:00
10005391;584657;Milovice;;;95214;Milovice;;è.p.;39;;;69188;595612.03;1199331.74;2013-12-01T00:00:00
10005404;584657;Milovice;;;95214;Milovice;;è.p.;40;;;69188;595596.24;1199334.86;2013-12-01T00:00:00
10005412;584657;Milovice;;;95214;Milovice;;è.p.;41;;;69188;595586.07;1199336.19;2013-12-01T00:00:00
10005421;584657;Milovice;;;95214;Milovice;;è.p.;42;;;69188;595570.22;1199333.85;2013-12-01T00:00:00
10005439;584657;Milovice;;;95214;Milovice;;è.p.;43;;;69188;595554.03;1199336.06;2013-12-01T00:00:00
10005447;584657;Milovice;;;95214;Milovice;;è.p.;44;;;69188;595521.00;1199336.43;2013-12-01T00:00:00
10005471;584657;Milovice;;;95214;Milovice;;è.p.;47;;;69188;595338.01;1199327.44;2013-12-01T00:00:00
10005480;584657;Milovice;;;95214;Milovice;;è.p.;48;;;69188;595360.36;1199323.08;2013-12-01T00:00:00
10005498;584657;Milovice;;;95214;Milovice;;è.p.;49;;;69188;595421.78;1199332.55;2013-12-01T00:00:00
10005501;584657;Milovice;;;95214;Milovice;;è.p.;50;;;69188;595438.10;1199339.79;2013-12-01T00:00:00
