Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
17679737;550451;Nová Pec;;;105198;Bìlá;;è.p.;1;;;38451;795657.12;1180760.15;2013-12-05T00:00:00
17679745;550451;Nová Pec;;;105198;Bìlá;;è.p.;2;;;38451;;;2011-07-01T00:00:00
17679753;550451;Nová Pec;;;105198;Bìlá;;è.p.;5;;;38451;795820.00;1180644.00;2013-12-05T00:00:00
17679761;550451;Nová Pec;;;105198;Bìlá;;è.p.;6;;;38451;795823.52;1180617.62;2013-12-05T00:00:00
17679770;550451;Nová Pec;;;105198;Bìlá;;è.p.;7;;;38451;795801.76;1180588.43;2013-12-05T00:00:00
17679788;550451;Nová Pec;;;105198;Bìlá;;è.p.;10;;;38451;795693.71;1180780.43;2013-12-05T00:00:00
17679796;550451;Nová Pec;;;105198;Bìlá;;è.p.;11;;;38451;;;2011-07-01T00:00:00
17679800;550451;Nová Pec;;;105198;Bìlá;;è.p.;14;;;38451;;;2011-07-01T00:00:00
17679818;550451;Nová Pec;;;105198;Bìlá;;è.p.;15;;;38451;;;2011-07-01T00:00:00
17679826;550451;Nová Pec;;;105198;Bìlá;;è.p.;16;;;38451;795674.00;1180624.50;2013-12-05T00:00:00
17679834;550451;Nová Pec;;;105198;Bìlá;;è.p.;23;;;38451;795518.75;1180447.00;2013-12-05T00:00:00
17679842;550451;Nová Pec;;;105198;Bìlá;;è.p.;25;;;38451;;;2011-07-01T00:00:00
17679851;550451;Nová Pec;;;105198;Bìlá;;è.p.;29;;;38451;796441.20;1180700.33;2013-12-05T00:00:00
17679869;550451;Nová Pec;;;105198;Bìlá;;è.p.;34;;;38451;;;2011-07-01T00:00:00
17679877;550451;Nová Pec;;;105198;Bìlá;;è.p.;35;;;38451;796409.14;1180702.60;2013-12-05T00:00:00
17679885;550451;Nová Pec;;;105198;Bìlá;;è.p.;37;;;38451;794757.78;1180469.66;2013-12-05T00:00:00
17679893;550451;Nová Pec;;;105198;Bìlá;;è.p.;38;;;38451;;;2011-07-01T00:00:00
17679907;550451;Nová Pec;;;105198;Bìlá;;è.p.;44;;;38451;;;2011-07-01T00:00:00
17679915;550451;Nová Pec;;;105198;Bìlá;;è.p.;46;;;38451;795714.47;1180491.22;2013-12-05T00:00:00
17679923;550451;Nová Pec;;;105198;Bìlá;;è.p.;47;;;38451;796475.01;1180724.90;2013-12-05T00:00:00
17679931;550451;Nová Pec;;;105198;Bìlá;;è.p.;48;;;38451;795748.49;1180520.62;2013-12-05T00:00:00
17679940;550451;Nová Pec;;;105198;Bìlá;;è.p.;51;;;38451;794903.69;1179976.42;2013-12-05T00:00:00
17679958;550451;Nová Pec;;;105198;Bìlá;;è.p.;52;;;38451;795423.38;1180446.93;2013-12-05T00:00:00
17679966;550451;Nová Pec;;;105198;Bìlá;;è.p.;53;;;38451;795702.92;1180575.57;2013-12-05T00:00:00
17679974;550451;Nová Pec;;;105198;Bìlá;;è.p.;54;;;38451;795693.86;1180593.31;2013-12-05T00:00:00
17679982;550451;Nová Pec;;;105198;Bìlá;;è.ev.;1;;;38451;796363.40;1180527.43;2013-12-05T00:00:00
17679991;550451;Nová Pec;;;105198;Bìlá;;è.ev.;2;;;38451;796565.64;1180425.46;2013-12-05T00:00:00
17680000;550451;Nová Pec;;;105198;Bìlá;;è.ev.;3;;;38451;796604.47;1180399.26;2013-12-05T00:00:00
17680018;550451;Nová Pec;;;105198;Bìlá;;è.ev.;4;;;38451;796604.57;1180391.58;2013-12-05T00:00:00
17680026;550451;Nová Pec;;;105198;Bìlá;;è.ev.;5;;;38451;;;2011-07-01T00:00:00
17680034;550451;Nová Pec;;;105198;Bìlá;;è.ev.;6;;;38451;;;2011-07-01T00:00:00
17680042;550451;Nová Pec;;;105198;Bìlá;;è.ev.;7;;;38451;796602.65;1180332.80;2013-12-05T00:00:00
17680051;550451;Nová Pec;;;105198;Bìlá;;è.ev.;8;;;38451;;;2011-07-01T00:00:00
17680069;550451;Nová Pec;;;105198;Bìlá;;è.ev.;9;;;38451;;;2011-07-01T00:00:00
17680077;550451;Nová Pec;;;105198;Bìlá;;è.ev.;10;;;38451;796573.13;1180376.81;2013-12-05T00:00:00
17680085;550451;Nová Pec;;;105198;Bìlá;;è.ev.;11;;;38451;796568.27;1180358.40;2013-12-05T00:00:00
17680093;550451;Nová Pec;;;105198;Bìlá;;è.ev.;12;;;38451;796565.34;1180344.54;2013-12-05T00:00:00
17680107;550451;Nová Pec;;;105198;Bìlá;;è.ev.;13;;;38451;796568.78;1180326.23;2013-12-05T00:00:00
17680115;550451;Nová Pec;;;105198;Bìlá;;è.ev.;14;;;38451;;;2011-07-01T00:00:00
17680123;550451;Nová Pec;;;105198;Bìlá;;è.ev.;15;;;38451;;;2011-07-01T00:00:00
17680131;550451;Nová Pec;;;105198;Bìlá;;è.ev.;16;;;38451;;;2011-07-01T00:00:00
17680140;550451;Nová Pec;;;105198;Bìlá;;è.ev.;17;;;38451;796532.17;1180288.60;2013-12-05T00:00:00
17680158;550451;Nová Pec;;;105198;Bìlá;;è.ev.;18;;;38451;796510.13;1180306.40;2013-12-05T00:00:00
17680166;550451;Nová Pec;;;105198;Bìlá;;è.ev.;19;;;38451;796571.41;1180397.54;2013-12-05T00:00:00
17680174;550451;Nová Pec;;;105198;Bìlá;;è.ev.;20;;;38451;796469.98;1180313.18;2013-12-05T00:00:00
17680182;550451;Nová Pec;;;105198;Bìlá;;è.ev.;21;;;38451;796438.23;1180350.61;2013-12-05T00:00:00
17680191;550451;Nová Pec;;;105198;Bìlá;;è.ev.;22;;;38451;796459.26;1180352.02;2013-12-05T00:00:00
17680204;550451;Nová Pec;;;105198;Bìlá;;è.ev.;23;;;38451;796480.80;1180341.91;2013-12-05T00:00:00
17680212;550451;Nová Pec;;;105198;Bìlá;;è.ev.;24;;;38451;796496.58;1180328.35;2013-12-05T00:00:00
17680221;550451;Nová Pec;;;105198;Bìlá;;è.ev.;25;;;38451;796491.93;1180329.16;2013-12-05T00:00:00
17680239;550451;Nová Pec;;;105198;Bìlá;;è.ev.;26;;;38451;796513.57;1180335.13;2013-12-05T00:00:00
17680247;550451;Nová Pec;;;105198;Bìlá;;è.ev.;27;;;38451;796537.83;1180343.22;2013-12-05T00:00:00
17680255;550451;Nová Pec;;;105198;Bìlá;;è.ev.;28;;;38451;;;2011-07-01T00:00:00
17680263;550451;Nová Pec;;;105198;Bìlá;;è.ev.;29;;;38451;;;2011-07-01T00:00:00
17680271;550451;Nová Pec;;;105198;Bìlá;;è.ev.;30;;;38451;;;2011-07-01T00:00:00
17680280;550451;Nová Pec;;;105198;Bìlá;;è.ev.;31;;;38451;;;2011-07-01T00:00:00
17680298;550451;Nová Pec;;;105198;Bìlá;;è.ev.;32;;;38451;794813.28;1180022.95;2013-12-05T00:00:00
17680301;550451;Nová Pec;;;105198;Bìlá;;è.ev.;33;;;38451;794810.86;1180036.51;2013-12-05T00:00:00
17680310;550451;Nová Pec;;;105198;Bìlá;;è.ev.;42;;;38451;796510.23;1180266.55;2013-12-05T00:00:00
17680328;550451;Nová Pec;;;105198;Bìlá;;è.ev.;43;;;38451;796485.86;1180295.58;2013-12-05T00:00:00
17680336;550451;Nová Pec;;;105198;Bìlá;;è.ev.;44;;;38451;;;2011-07-01T00:00:00
17680344;550451;Nová Pec;;;105198;Bìlá;;è.ev.;48;;;38451;;;2011-07-01T00:00:00
17680352;550451;Nová Pec;;;105198;Bìlá;;è.ev.;49;;;38451;;;2011-07-01T00:00:00
17680361;550451;Nová Pec;;;105198;Bìlá;;è.ev.;50;;;38451;796449.88;1180324.46;2013-12-05T00:00:00
17680379;550451;Nová Pec;;;105198;Bìlá;;è.ev.;51;;;38451;795824.13;1180553.70;2013-12-05T00:00:00
17680387;550451;Nová Pec;;;105198;Bìlá;;è.ev.;52;;;38451;795681.88;1180813.21;2013-12-05T00:00:00
17680395;550451;Nová Pec;;;105198;Bìlá;;è.ev.;53;;;38451;795889.23;1180476.65;2013-12-05T00:00:00
17680409;550451;Nová Pec;;;105198;Bìlá;;è.ev.;54;;;38451;796470.62;1180394.06;2013-12-05T00:00:00
17680417;550451;Nová Pec;;;105198;Bìlá;;è.ev.;55;;;38451;796440.64;1180393.18;2013-12-05T00:00:00
17680425;550451;Nová Pec;;;105198;Bìlá;;è.ev.;56;;;38451;795877.20;1180478.06;2013-12-05T00:00:00
17680433;550451;Nová Pec;;;105198;Bìlá;;è.ev.;57;;;38451;795888.02;1180510.13;2013-12-05T00:00:00
17680441;550451;Nová Pec;;;105201;Dlouhý Bor;;è.p.;4;;;38462;797628.33;1181102.54;2013-12-05T00:00:00
17680450;550451;Nová Pec;;;105201;Dlouhý Bor;;è.p.;5;;;38451;797443.07;1181056.07;2013-12-05T00:00:00
17680468;550451;Nová Pec;;;105201;Dlouhý Bor;;è.p.;7;;;38451;798113.98;1180841.50;2013-12-05T00:00:00
17680476;550451;Nová Pec;;;105201;Dlouhý Bor;;è.p.;9;;;38462;797556.83;1181150.75;2013-12-05T00:00:00
