Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
14493080;564869;Bøezí;;;13889;Bøezí;;è.p.;1;;;25101;724470.35;1053507.22;2013-12-04T00:00:00
14493098;564869;Bøezí;;;13889;Bøezí;;è.p.;2;;;25101;724456.91;1053430.67;2013-12-04T00:00:00
14493101;564869;Bøezí;;;13889;Bøezí;;è.p.;3;;;25101;724462.72;1053402.99;2013-12-04T00:00:00
14493110;564869;Bøezí;;;13889;Bøezí;;è.p.;4;;;25101;724423.76;1053359.25;2013-12-04T00:00:00
14493128;564869;Bøezí;;;13889;Bøezí;;è.p.;5;;;25101;724386.63;1053489.27;2013-12-04T00:00:00
14493136;564869;Bøezí;;;13889;Bøezí;;è.p.;6;;;25101;724419.07;1053517.75;2013-12-04T00:00:00
14493144;564869;Bøezí;;;13889;Bøezí;;è.p.;7;;;25101;724353.27;1053550.49;2013-12-04T00:00:00
14493152;564869;Bøezí;;;13889;Bøezí;;è.p.;8;;;25101;724392.12;1053575.32;2013-12-04T00:00:00
14493161;564869;Bøezí;;;13889;Bøezí;;è.p.;9;;;25101;724377.25;1053607.51;2013-12-04T00:00:00
14493179;564869;Bøezí;;;13889;Bøezí;;è.p.;10;;;25101;724327.27;1053647.73;2013-12-04T00:00:00
14493187;564869;Bøezí;;;13889;Bøezí;;è.p.;11;;;25101;724267.64;1053716.32;2013-12-04T00:00:00
14493195;564869;Bøezí;;;13889;Bøezí;;è.p.;12;;;25101;724243.56;1053728.84;2013-12-04T00:00:00
14493209;564869;Bøezí;;;13889;Bøezí;;è.p.;13;;;25101;724098.60;1053775.68;2013-12-04T00:00:00
14493217;564869;Bøezí;;;13889;Bøezí;;è.p.;14;;;25101;724060.27;1053736.55;2013-12-04T00:00:00
14493225;564869;Bøezí;;;13889;Bøezí;;è.p.;15;;;25101;723959.22;1053567.45;2013-12-04T00:00:00
14493233;564869;Bøezí;;;13889;Bøezí;;è.p.;16;;;25101;724276.20;1053674.03;2013-12-04T00:00:00
14493241;564869;Bøezí;;;13889;Bøezí;;è.p.;17;;;25101;724501.23;1053442.79;2013-12-04T00:00:00
14493250;564869;Bøezí;;;13889;Bøezí;;è.p.;18;;;25101;724381.35;1053385.37;2013-12-04T00:00:00
14493268;564869;Bøezí;;;13889;Bøezí;;è.p.;19;;;25101;724406.53;1053546.29;2013-12-04T00:00:00
14493276;564869;Bøezí;;;13889;Bøezí;;è.p.;20;;;25101;724202.24;1053701.07;2013-12-04T00:00:00
14493284;564869;Bøezí;;;13889;Bøezí;;è.p.;21;;;25101;724148.37;1053763.28;2013-12-04T00:00:00
14493292;564869;Bøezí;;;13889;Bøezí;;è.p.;22;;;25101;724494.65;1053417.92;2013-12-04T00:00:00
14493306;564869;Bøezí;;;13889;Bøezí;;è.p.;23;;;25101;724432.67;1053405.81;2013-12-04T00:00:00
14493314;564869;Bøezí;;;13889;Bøezí;;è.p.;24;;;25101;724397.64;1053392.94;2013-12-04T00:00:00
14493331;564869;Bøezí;;;13889;Bøezí;;è.p.;26;;;25101;724239.71;1053670.90;2013-12-04T00:00:00
14493349;564869;Bøezí;;;13889;Bøezí;;è.p.;27;;;25101;724367.44;1053532.67;2013-12-04T00:00:00
14493357;564869;Bøezí;;;13889;Bøezí;;è.p.;28;;;25101;724431.25;1053424.02;2013-12-04T00:00:00
14493365;564869;Bøezí;;;13889;Bøezí;;è.p.;29;;;25101;724382.79;1053551.37;2013-12-04T00:00:00
14493373;564869;Bøezí;;;13889;Bøezí;;è.p.;30;;;25101;724189.95;1053733.22;2013-12-04T00:00:00
14493381;564869;Bøezí;;;13889;Bøezí;;è.p.;31;;;25101;724197.08;1053736.04;2013-12-04T00:00:00
14493390;564869;Bøezí;;;13889;Bøezí;;è.p.;32;;;25101;724208.63;1053732.23;2013-12-04T00:00:00
14493403;564869;Bøezí;;;13889;Bøezí;;è.p.;33;;;25101;724661.04;1053277.97;2013-12-04T00:00:00
14493411;564869;Bøezí;;;13889;Bøezí;;è.p.;34;;;25101;724389.91;1053509.21;2013-12-04T00:00:00
14493420;564869;Bøezí;;;13889;Bøezí;;è.p.;35;;;25101;724359.57;1053539.75;2013-12-04T00:00:00
14493438;564869;Bøezí;;;13889;Bøezí;;è.p.;36;;;25101;724167.73;1053779.88;2013-12-04T00:00:00
14493446;564869;Bøezí;;;13889;Bøezí;;è.p.;37;;;25101;724224.85;1053731.01;2013-12-04T00:00:00
14493454;564869;Bøezí;;;13889;Bøezí;;è.p.;38;;;25101;724180.18;1053734.26;2013-12-04T00:00:00
14493462;564869;Bøezí;;;13889;Bøezí;;è.p.;39;;;25101;724009.45;1053731.11;2013-12-04T00:00:00
14493471;564869;Bøezí;;;13889;Bøezí;;è.p.;40;;;25101;724017.69;1053723.09;2013-12-04T00:00:00
14493489;564869;Bøezí;;;13889;Bøezí;;è.p.;41;;;25101;723929.17;1053572.29;2013-12-04T00:00:00
14493497;564869;Bøezí;;;13889;Bøezí;;è.p.;42;;;25101;724000.11;1053700.10;2013-12-04T00:00:00
14493501;564869;Bøezí;;;13889;Bøezí;;è.p.;43;;;25101;724127.91;1053770.75;2013-12-04T00:00:00
14493519;564869;Bøezí;;;13889;Bøezí;;è.p.;44;;;25101;724138.30;1053783.69;2013-12-04T00:00:00
14493527;564869;Bøezí;;;13889;Bøezí;;è.p.;45;;;25101;724145.02;1053796.93;2013-12-04T00:00:00
14493535;564869;Bøezí;;;13889;Bøezí;;è.p.;46;;;25101;724142.73;1053664.53;2013-12-04T00:00:00
14493543;564869;Bøezí;;;13889;Bøezí;;è.p.;47;;;25101;724356.90;1053609.67;2013-12-04T00:00:00
