Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15788512;570567;Petrovice;;;120111;Kanice;;è.p.;1;;;50315;657882.18;1030376.97;2013-12-01T00:00:00
15788521;570567;Petrovice;;;120111;Kanice;;è.p.;2;;;50315;657874.01;1030283.47;2013-12-01T00:00:00
15788539;570567;Petrovice;;;120111;Kanice;;è.p.;3;;;50315;657849.15;1030285.50;2013-12-01T00:00:00
15788547;570567;Petrovice;;;120111;Kanice;;è.p.;4;;;50315;657833.15;1030308.76;2013-12-01T00:00:00
15788555;570567;Petrovice;;;120111;Kanice;;è.p.;5;;;50315;657812.53;1030319.12;2013-12-01T00:00:00
15788563;570567;Petrovice;;;120111;Kanice;;è.p.;6;;;50315;657777.66;1030331.14;2013-12-01T00:00:00
15788571;570567;Petrovice;;;120111;Kanice;;è.p.;7;;;50315;657807.75;1030408.27;2013-12-01T00:00:00
15788580;570567;Petrovice;;;120111;Kanice;;è.p.;8;;;50315;657842.25;1030357.38;2013-12-01T00:00:00
15788598;570567;Petrovice;;;120111;Kanice;;è.p.;9;;;50315;657887.00;1030405.75;2013-12-01T00:00:00
15788601;570567;Petrovice;;;120111;Kanice;;è.p.;10;;;50315;657910.58;1030430.18;2013-12-01T00:00:00
15788610;570567;Petrovice;;;120111;Kanice;;è.p.;11;;;50315;657934.48;1030419.76;2013-12-01T00:00:00
15788628;570567;Petrovice;;;120111;Kanice;;è.p.;12;;;50315;657937.65;1030389.16;2013-12-01T00:00:00
15788636;570567;Petrovice;;;120111;Kanice;;è.p.;13;;;50315;657922.23;1030367.48;2013-12-01T00:00:00
15788644;570567;Petrovice;;;120111;Kanice;;è.p.;14;;;50315;657920.25;1030328.32;2013-12-01T00:00:00
15788652;570567;Petrovice;;;120111;Kanice;;è.p.;15;;;50315;;;2011-07-01T00:00:00
15788661;570567;Petrovice;;;120111;Kanice;;è.p.;16;;;50315;657910.63;1030279.12;2013-12-01T00:00:00
15788679;570567;Petrovice;;;120111;Kanice;;è.p.;17;;;50315;657797.14;1030353.33;2013-12-01T00:00:00
15788687;570567;Petrovice;;;120111;Kanice;;è.p.;18;;;50315;657830.27;1030408.62;2013-12-01T00:00:00
15788695;570567;Petrovice;;;120111;Kanice;;è.p.;19;;;50315;657973.08;1030451.19;2013-12-01T00:00:00
15788709;570567;Petrovice;;;120111;Kanice;;è.p.;21;;;50315;657939.99;1030235.06;2013-12-01T00:00:00
15788717;570567;Petrovice;;;120111;Kanice;;è.p.;22;;;50315;657966.15;1030229.03;2013-12-01T00:00:00
15788725;570567;Petrovice;;;120111;Kanice;;è.p.;24;;;50315;657749.62;1030328.00;2013-12-01T00:00:00
15788733;570567;Petrovice;;;120111;Kanice;;è.p.;25;;;50315;657825.21;1030259.61;2013-12-01T00:00:00
15788741;570567;Petrovice;;;120111;Kanice;;è.p.;26;;;50315;657771.68;1030287.60;2013-12-01T00:00:00
15788750;570567;Petrovice;;;120111;Kanice;;è.p.;28;;;50315;657879.21;1030355.58;2013-12-01T00:00:00
15788768;570567;Petrovice;;;120120;Petrovice;;è.p.;2;;;50355;656552.88;1031470.38;2013-12-01T00:00:00
15788776;570567;Petrovice;;;120120;Petrovice;;è.p.;3;;;50355;656568.13;1031450.31;2013-12-01T00:00:00
15788784;570567;Petrovice;;;120120;Petrovice;;è.p.;4;;;50355;656596.69;1031466.75;2013-12-01T00:00:00
15788792;570567;Petrovice;;;120120;Petrovice;;è.p.;5;;;50355;656626.13;1031458.88;2013-12-01T00:00:00
15788806;570567;Petrovice;;;120120;Petrovice;;è.p.;6;;;50355;656647.81;1031457.50;2013-12-01T00:00:00
15788814;570567;Petrovice;;;120120;Petrovice;;è.p.;7;;;50355;656688.06;1031456.81;2013-12-01T00:00:00
15788822;570567;Petrovice;;;120120;Petrovice;;è.p.;8;;;50355;656693.50;1031450.69;2013-12-01T00:00:00
15788831;570567;Petrovice;;;120120;Petrovice;;è.p.;10;;;50355;656733.38;1031442.13;2013-12-01T00:00:00
15788849;570567;Petrovice;;;120120;Petrovice;;è.p.;11;;;50355;656773.56;1031435.94;2013-12-01T00:00:00
15788857;570567;Petrovice;;;120120;Petrovice;;è.p.;12;;;50355;656792.25;1031409.44;2013-12-01T00:00:00
15788865;570567;Petrovice;;;120120;Petrovice;;è.p.;13;;;50355;656820.13;1031405.31;2013-12-01T00:00:00
15788873;570567;Petrovice;;;120120;Petrovice;;è.p.;14;;;50355;656849.88;1031396.13;2013-12-01T00:00:00
15788881;570567;Petrovice;;;120120;Petrovice;;è.p.;15;;;50355;656892.69;1031392.88;2013-12-01T00:00:00
15788890;570567;Petrovice;;;120120;Petrovice;;è.p.;16;;;50355;656913.00;1031405.69;2013-12-01T00:00:00
15788903;570567;Petrovice;;;120120;Petrovice;;è.p.;19;;;50355;657000.94;1031390.63;2013-12-01T00:00:00
15788911;570567;Petrovice;;;120120;Petrovice;;è.p.;20;;;50355;656940.38;1031373.69;2013-12-01T00:00:00
15788920;570567;Petrovice;;;120120;Petrovice;;è.p.;21;;;50355;656748.13;1031440.94;2013-12-01T00:00:00
15788938;570567;Petrovice;;;120120;Petrovice;;è.p.;22;;;50355;656920.56;1031338.63;2013-12-01T00:00:00
15788946;570567;Petrovice;;;120120;Petrovice;;è.p.;23;;;50355;656955.19;1031346.75;2013-12-01T00:00:00
15788954;570567;Petrovice;;;120120;Petrovice;;è.p.;24;;;50355;656899.50;1031445.75;2013-12-01T00:00:00
15788962;570567;Petrovice;;;120120;Petrovice;;è.p.;25;;;50355;656986.82;1031353.23;2013-12-01T00:00:00
15788971;570567;Petrovice;;;120120;Petrovice;;è.p.;26;;;50355;657130.00;1031440.00;2013-12-01T00:00:00
15788989;570567;Petrovice;;;120120;Petrovice;;è.p.;27;;;50355;657140.00;1031440.00;2013-12-01T00:00:00
15788997;570567;Petrovice;;;120120;Petrovice;;è.p.;28;;;50355;656987.63;1031451.69;2013-12-01T00:00:00
15789004;570567;Petrovice;;;120120;Petrovice;;è.p.;29;;;50355;656950.32;1031438.82;2016-11-21T00:00:00
15789012;570567;Petrovice;;;120120;Petrovice;;è.p.;30;;;50355;656935.31;1031446.50;2013-12-01T00:00:00
15789021;570567;Petrovice;;;120120;Petrovice;;è.p.;33;;;50355;656845.13;1031468.63;2013-12-01T00:00:00
15789039;570567;Petrovice;;;120120;Petrovice;;è.p.;34;;;50355;656834.31;1031459.06;2013-12-01T00:00:00
15789047;570567;Petrovice;;;120120;Petrovice;;è.p.;35;;;50355;657012.06;1031366.81;2013-12-01T00:00:00
15789055;570567;Petrovice;;;120120;Petrovice;;è.p.;36;;;50355;656852.44;1031488.31;2013-12-01T00:00:00
15789063;570567;Petrovice;;;120120;Petrovice;;è.p.;37;;;50355;656854.50;1031516.88;2013-12-01T00:00:00
15789071;570567;Petrovice;;;120120;Petrovice;;è.p.;38;;;50355;656833.81;1031528.50;2013-12-01T00:00:00
15789080;570567;Petrovice;;;120120;Petrovice;;è.p.;39;;;50355;656820.63;1031501.81;2013-12-01T00:00:00
15789098;570567;Petrovice;;;120120;Petrovice;;è.p.;40;;;50355;656787.63;1031491.25;2013-12-01T00:00:00
15789101;570567;Petrovice;;;120120;Petrovice;;è.p.;41;;;50355;656183.88;1031442.31;2013-12-01T00:00:00
15789110;570567;Petrovice;;;120120;Petrovice;;è.p.;42;;;50355;656768.13;1031486.63;2013-12-01T00:00:00
15789128;570567;Petrovice;;;120120;Petrovice;;è.p.;43;;;50355;656748.13;1031488.69;2013-12-01T00:00:00
15789136;570567;Petrovice;;;120120;Petrovice;;è.p.;44;;;50355;656706.94;1031494.38;2013-12-01T00:00:00
