Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15663094;579467;Skapce;;;148181;Krtín;;è.p.;4;;;34901;850440.75;1075838.75;2013-12-05T00:00:00
15663108;579467;Skapce;;;148181;Krtín;;è.p.;6;;;34901;;;2011-07-01T00:00:00
15663116;579467;Skapce;;;148181;Krtín;;è.p.;21;;;34901;850398.50;1075870.13;2013-12-05T00:00:00
15663124;579467;Skapce;;;148181;Krtín;;è.ev.;1;;;34901;850443.25;1075873.00;2013-12-05T00:00:00
15663132;579467;Skapce;;;148181;Krtín;;è.ev.;2;;;34901;850311.94;1075754.38;2013-12-05T00:00:00
15663141;579467;Skapce;;;148181;Krtín;;è.ev.;3;;;34901;850310.13;1075719.00;2013-12-05T00:00:00
15663159;579467;Skapce;;;148181;Krtín;;è.ev.;4;;;34901;850429.56;1075904.00;2013-12-05T00:00:00
15663167;579467;Skapce;;;148181;Krtín;;è.ev.;5;;;34901;850437.81;1075925.63;2013-12-05T00:00:00
15663175;579467;Skapce;;;148181;Krtín;;è.ev.;6;;;34901;850386.63;1075825.00;2013-12-05T00:00:00
15663183;579467;Skapce;;;148199;Skapce;;è.p.;1;;;34901;851521.81;1075440.50;2013-12-05T00:00:00
15663191;579467;Skapce;;;148199;Skapce;;è.p.;3;;;34901;851557.63;1075460.38;2013-12-05T00:00:00
15663205;579467;Skapce;;;148199;Skapce;;è.p.;7;;;34901;;;2011-07-01T00:00:00
15663213;579467;Skapce;;;148199;Skapce;;è.p.;8;;;34901;851615.38;1075369.38;2013-12-05T00:00:00
15663221;579467;Skapce;;;148199;Skapce;;è.p.;16;;;34901;851525.13;1075250.50;2013-12-05T00:00:00
15663230;579467;Skapce;;;148199;Skapce;;è.p.;19;;;34901;851512.50;1075311.38;2013-12-05T00:00:00
15663248;579467;Skapce;;;148199;Skapce;;è.p.;20;;;34901;851527.00;1075352.00;2013-12-05T00:00:00
15663256;579467;Skapce;;;148199;Skapce;;è.p.;21;;;34901;851523.94;1075383.75;2013-12-05T00:00:00
15663264;579467;Skapce;;;148199;Skapce;;è.p.;27;;;34901;851549.00;1075219.38;2013-12-05T00:00:00
15663272;579467;Skapce;;;148199;Skapce;;è.p.;28;;;34901;851637.56;1075273.75;2013-12-05T00:00:00
15663281;579467;Skapce;;;148199;Skapce;;è.p.;30;;;34901;851588.63;1075466.25;2013-12-05T00:00:00
15663299;579467;Skapce;;;148199;Skapce;;è.p.;31;;;34901;851571.88;1075323.72;2013-12-05T00:00:00
15663302;579467;Skapce;;;148199;Skapce;;è.p.;33;;;34901;851475.06;1075189.25;2013-12-05T00:00:00
15663329;579467;Skapce;;;148199;Skapce;;è.p.;35;;;34901;851590.56;1075444.38;2013-12-05T00:00:00
15663337;579467;Skapce;;;148199;Skapce;;è.p.;36;;;34901;851797.75;1075491.63;2013-12-05T00:00:00
15663345;579467;Skapce;;;148199;Skapce;;è.p.;37;;;34901;851455.25;1075253.38;2013-12-05T00:00:00
15663353;579467;Skapce;;;148199;Skapce;;è.p.;38;;;34901;851454.56;1075219.00;2013-12-05T00:00:00
15663361;579467;Skapce;;;148199;Skapce;;è.p.;39;;;34901;851660.00;1075298.38;2013-12-05T00:00:00
15663370;579467;Skapce;;;148199;Skapce;;è.p.;40;;;34901;851696.00;1075294.25;2013-12-05T00:00:00
15663388;579467;Skapce;;;148199;Skapce;;è.p.;41;;;34901;851528.69;1075342.00;2013-12-05T00:00:00
15663396;579467;Skapce;;;148199;Skapce;;è.p.;43;;;34901;851549.88;1075248.50;2013-12-05T00:00:00
15663400;579467;Skapce;;;148199;Skapce;;è.p.;44;;;34901;851565.63;1075255.00;2013-12-05T00:00:00
15663418;579467;Skapce;;;148199;Skapce;;è.p.;46;;;34901;851534.13;1075326.88;2013-12-05T00:00:00
15663426;579467;Skapce;;;148199;Skapce;;è.ev.;1;;;34901;851706.00;1075288.63;2013-12-05T00:00:00
15663434;579467;Skapce;;;148199;Skapce;;è.ev.;2;;;34901;851564.88;1075480.25;2013-12-05T00:00:00
15663442;579467;Skapce;;;148202;Zálezly;;è.p.;2;;;34901;851313.86;1076531.47;2013-12-05T00:00:00
15663451;579467;Skapce;;;148202;Zálezly;;è.p.;3;;;34901;851331.56;1076621.50;2013-12-05T00:00:00
15663469;579467;Skapce;;;148202;Zálezly;;è.p.;6;;;34901;851254.56;1076533.75;2013-12-05T00:00:00
15663477;579467;Skapce;;;148202;Zálezly;;è.p.;9;;;34901;851010.26;1076598.40;2013-12-05T00:00:00
15663485;579467;Skapce;;;148202;Zálezly;;è.p.;10;;;34901;850998.06;1076217.13;2013-12-05T00:00:00
15663493;579467;Skapce;;;148202;Zálezly;;è.p.;14;;;34901;851093.81;1076268.38;2013-12-05T00:00:00
15663507;579467;Skapce;;;148202;Zálezly;;è.p.;19;;;34901;851155.88;1076518.13;2013-12-05T00:00:00
15663515;579467;Skapce;;;148202;Zálezly;;è.p.;20;;;34901;851020.31;1076234.25;2013-12-05T00:00:00
15663523;579467;Skapce;;;148202;Zálezly;;è.p.;22;;;34901;851114.50;1076550.00;2013-12-05T00:00:00
15663531;579467;Skapce;;;148202;Zálezly;;è.p.;24;;;34901;851070.31;1076541.88;2013-12-05T00:00:00
15663540;579467;Skapce;;;148202;Zálezly;;è.p.;28;;;34901;851331.88;1076373.38;2013-12-05T00:00:00
15663558;579467;Skapce;;;148202;Zálezly;;è.p.;29;;;34901;851073.81;1076290.63;2013-12-05T00:00:00
15663566;579467;Skapce;;;148202;Zálezly;;è.p.;30;;;34901;851051.50;1076278.88;2013-12-05T00:00:00
15663574;579467;Skapce;;;148202;Zálezly;;è.p.;32;;;34901;851033.38;1076273.75;2013-12-05T00:00:00
15663582;579467;Skapce;;;148202;Zálezly;;è.p.;33;;;34901;851290.19;1076593.50;2013-12-05T00:00:00
15663591;579467;Skapce;;;148202;Zálezly;;è.p.;34;;;34901;851338.56;1076506.00;2013-12-05T00:00:00
15663604;579467;Skapce;;;148202;Zálezly;;è.p.;35;;;34901;851051.81;1076238.13;2013-12-05T00:00:00
15663612;579467;Skapce;;;148202;Zálezly;;è.p.;36;;;34901;851323.56;1076412.13;2013-12-05T00:00:00
15663621;579467;Skapce;;;148202;Zálezly;;è.p.;37;;;34901;851121.19;1076525.75;2013-12-05T00:00:00
15663639;579467;Skapce;;;148202;Zálezly;;è.p.;38;;;34901;851102.13;1076531.75;2013-12-05T00:00:00
15663647;579467;Skapce;;;148202;Zálezly;;è.ev.;1;;;34901;851198.88;1076533.13;2013-12-05T00:00:00
26867885;579467;Skapce;;;148199;Skapce;;è.p.;47;;;34901;851595.00;1075293.00;2013-12-05T00:00:00
74367170;579467;Skapce;;;148199;Skapce;;è.p.;10;;;34901;851749.11;1075346.61;2015-12-14T00:00:00
74367382;579467;Skapce;;;148199;Skapce;;è.p.;11;;;34901;851782.79;1075342.14;2015-12-14T00:00:00
75172763;579467;Skapce;;;148181;Krtín;;è.ev.;7;;;34901;850351.41;1075713.94;2016-06-30T00:00:00
