Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
2441039;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;1;;;28201;712943.37;1051427.64;2013-12-01T00:00:00
2441047;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;2;;;28201;712994.40;1051367.85;2013-12-01T00:00:00
2441055;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;3;;;28201;713044.94;1051348.64;2013-12-01T00:00:00
2441063;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;4;;;28201;713083.27;1051384.74;2013-12-01T00:00:00
2441080;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;6;;;28201;713073.18;1051443.81;2013-12-01T00:00:00
2441098;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;7;;;28201;713104.41;1051481.26;2013-12-01T00:00:00
2441110;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;9;;;28201;713189.76;1051629.33;2013-12-01T00:00:00
2441128;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;10;;;28201;713368.18;1051630.97;2013-12-01T00:00:00
2441136;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;11;;;28201;713135.75;1051465.27;2013-12-01T00:00:00
2441144;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;12;;;28201;713124.67;1051431.00;2013-12-01T00:00:00
2441152;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;13;;;28201;713100.47;1051427.72;2013-12-01T00:00:00
2441161;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;14;;;28201;712861.23;1051504.62;2013-12-01T00:00:00
2441179;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;15;;;28201;713129.27;1051350.11;2013-12-01T00:00:00
2441187;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;16;;;28201;713283.40;1051290.28;2013-12-01T00:00:00
2441195;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;17;;;28201;713313.11;1051216.70;2013-12-01T00:00:00
2441209;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;18;;;28201;712939.56;1051390.44;2013-12-01T00:00:00
2441217;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;19;;;28201;713189.31;1051356.98;2013-12-01T00:00:00
2441225;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;20;;;28201;713187.28;1051373.32;2013-12-01T00:00:00
2441233;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;21;;;28201;713146.50;1051356.85;2013-12-01T00:00:00
2441241;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;22;;;28201;712846.37;1051381.22;2013-12-01T00:00:00
2441250;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;23;;;28201;712875.14;1051353.85;2013-12-01T00:00:00
2441268;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;24;;;28201;713118.86;1051379.60;2013-12-01T00:00:00
2441276;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;25;;;28201;713111.62;1051385.82;2013-12-01T00:00:00
2441306;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;28;;;28201;713108.34;1051544.35;2013-12-01T00:00:00
2441314;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;29;;;28201;713116.75;1051535.11;2013-12-01T00:00:00
2441322;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;30;;;28201;713108.90;1051505.20;2013-12-01T00:00:00
2441331;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;31;;;28201;713088.01;1051561.11;2013-12-01T00:00:00
2441349;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;32;;;28201;713085.82;1051539.09;2013-12-01T00:00:00
2441357;533777;Tuchoraz;;;171387;Tuchoraz;;è.p.;33;;;28201;713119.29;1051591.04;2013-12-01T00:00:00
