Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
10458344;589454;Doloplazy;;;30481;Doloplazy;;è.p.;1;;;79826;556426.20;1147865.64;2013-12-03T00:00:00
10458352;589454;Doloplazy;;;30481;Doloplazy;;è.p.;2;;;79826;556431.37;1147833.59;2013-12-03T00:00:00
10458361;589454;Doloplazy;;;30481;Doloplazy;;è.p.;3;;;79826;556429.10;1147813.39;2013-12-03T00:00:00
10458379;589454;Doloplazy;;;30481;Doloplazy;;è.p.;4;;;79826;556412.24;1147757.55;2013-12-03T00:00:00
10458387;589454;Doloplazy;;;30481;Doloplazy;;è.p.;5;;;79826;556418.64;1147739.32;2013-12-03T00:00:00
10458395;589454;Doloplazy;;;30481;Doloplazy;;è.p.;6;;;79826;556412.66;1147716.61;2013-12-03T00:00:00
10458409;589454;Doloplazy;;;30481;Doloplazy;;è.p.;7;;;79826;556407.35;1147689.43;2013-12-03T00:00:00
10458417;589454;Doloplazy;;;30481;Doloplazy;;è.p.;8;;;79826;556367.33;1147668.05;2013-12-03T00:00:00
10458425;589454;Doloplazy;;;30481;Doloplazy;;è.p.;9;;;79826;556333.27;1147668.05;2013-12-03T00:00:00
10458433;589454;Doloplazy;;;30481;Doloplazy;;è.p.;10;;;79826;556378.51;1147604.17;2013-12-03T00:00:00
10458441;589454;Doloplazy;;;30481;Doloplazy;;è.p.;11;;;79826;556297.73;1147828.20;2013-12-03T00:00:00
10458450;589454;Doloplazy;;;30481;Doloplazy;;è.p.;12;;;79826;556294.79;1147840.36;2013-12-03T00:00:00
10458468;589454;Doloplazy;;;30481;Doloplazy;;è.p.;14;;;79826;556480.40;1148014.37;2013-12-03T00:00:00
10458476;589454;Doloplazy;;;30481;Doloplazy;;è.p.;15;;;79826;556417.38;1147600.73;2013-12-03T00:00:00
10458484;589454;Doloplazy;;;30481;Doloplazy;;è.p.;16;;;79826;;;2011-07-01T00:00:00
10458492;589454;Doloplazy;;;30481;Doloplazy;;è.p.;17;;;79826;556331.75;1147623.79;2013-12-03T00:00:00
10458506;589454;Doloplazy;;;30481;Doloplazy;;è.p.;18;;;79826;556324.23;1147581.79;2013-12-03T00:00:00
10458514;589454;Doloplazy;;;30481;Doloplazy;;è.p.;19;;;79826;556311.68;1147608.33;2013-12-03T00:00:00
10458522;589454;Doloplazy;;;30481;Doloplazy;;è.p.;20;;;79826;556391.58;1147929.60;2013-12-03T00:00:00
10458531;589454;Doloplazy;;;30481;Doloplazy;;è.p.;21;;;79826;556285.21;1147918.55;2013-12-03T00:00:00
10458549;589454;Doloplazy;;;30481;Doloplazy;;è.p.;22;;;79826;556492.76;1148092.18;2013-12-03T00:00:00
10458557;589454;Doloplazy;;;30481;Doloplazy;;è.p.;23;;;79826;556659.32;1148006.80;2013-12-03T00:00:00
10458565;589454;Doloplazy;;;30481;Doloplazy;;è.p.;24;;;79826;556441.31;1148111.86;2013-12-03T00:00:00
10458573;589454;Doloplazy;;;30481;Doloplazy;;è.p.;25;;;79826;556303.13;1147918.92;2013-12-03T00:00:00
10458581;589454;Doloplazy;;;30481;Doloplazy;;è.p.;26;;;79826;556425.58;1147878.54;2013-12-03T00:00:00
10458590;589454;Doloplazy;;;30481;Doloplazy;;è.p.;27;;;79826;;;2011-07-01T00:00:00
10458603;589454;Doloplazy;;;30481;Doloplazy;;è.p.;28;;;79826;556404.33;1147909.64;2013-12-03T00:00:00
10458611;589454;Doloplazy;;;30481;Doloplazy;;è.p.;29;;;79826;;;2011-07-01T00:00:00
10458620;589454;Doloplazy;;;30481;Doloplazy;;è.p.;30;;;79826;556389.77;1147906.35;2013-12-03T00:00:00
10458638;589454;Doloplazy;;;30481;Doloplazy;;è.p.;31;;;79826;;;2011-07-01T00:00:00
10458646;589454;Doloplazy;;;30481;Doloplazy;;è.p.;32;;;79826;556364.68;1147903.75;2013-12-03T00:00:00
