Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
9293931;568201;Øehlovice;;;33499;Dubice;;è.p.;1;;;40002;763588.64;982978.34;2013-12-06T00:00:00
9293949;568201;Øehlovice;;;33499;Dubice;;è.p.;2;;;40002;763608.07;983006.07;2013-12-06T00:00:00
9293957;568201;Øehlovice;;;33499;Dubice;;è.p.;4;;;40002;763645.00;983029.50;2013-12-06T00:00:00
9293965;568201;Øehlovice;;;33499;Dubice;;è.p.;5;;;40002;763669.59;983041.07;2013-12-06T00:00:00
9293973;568201;Øehlovice;;;33499;Dubice;;è.p.;6;;;40002;763675.64;983052.03;2013-12-06T00:00:00
9293981;568201;Øehlovice;;;33499;Dubice;;è.p.;7;;;40002;763683.92;983056.70;2013-12-06T00:00:00
9293990;568201;Øehlovice;;;33499;Dubice;;è.p.;10;;;40002;763717.11;983094.29;2013-12-06T00:00:00
9294007;568201;Øehlovice;;;33499;Dubice;;è.p.;11;;;40002;763659.52;983199.38;2013-12-06T00:00:00
9294015;568201;Øehlovice;;;33499;Dubice;;è.p.;12;;;40002;763724.73;983118.81;2013-12-06T00:00:00
9294023;568201;Øehlovice;;;33499;Dubice;;è.p.;13;;;40002;763694.11;983172.04;2013-12-06T00:00:00
9294031;568201;Øehlovice;;;33499;Dubice;;è.p.;14;;;40002;763669.86;983182.11;2013-12-06T00:00:00
9294040;568201;Øehlovice;;;33499;Dubice;;è.p.;15;;;40002;763668.03;983226.80;2013-12-06T00:00:00
9294058;568201;Øehlovice;;;33499;Dubice;;è.p.;16;;;40002;763599.77;983240.49;2013-12-06T00:00:00
9294066;568201;Øehlovice;;;33499;Dubice;;è.p.;17;;;40002;763611.51;983227.41;2013-12-06T00:00:00
9294074;568201;Øehlovice;;;33499;Dubice;;è.p.;18;;;40002;763618.39;983180.92;2013-12-06T00:00:00
9294082;568201;Øehlovice;;;33499;Dubice;;è.p.;20;;;40002;763640.50;983134.08;2013-12-06T00:00:00
9294091;568201;Øehlovice;;;33499;Dubice;;è.p.;21;;;40002;763654.79;983129.94;2013-12-06T00:00:00
