Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
6437761;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;1;;;25301;756726.35;1044026.50;2013-12-04T00:00:00
6437770;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;2;;;25301;756761.77;1044034.95;2013-12-04T00:00:00
6437788;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;3;;;25301;756778.10;1044038.30;2013-12-04T00:00:00
6437796;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;4;;;25301;756804.87;1044074.56;2013-12-04T00:00:00
6437800;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;5;;;25301;756787.64;1044115.79;2013-12-04T00:00:00
6437818;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;6;;;25301;756782.86;1044121.71;2013-12-04T00:00:00
6437826;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;7;;;25301;756782.17;1044132.81;2013-12-04T00:00:00
6437834;539309;Chýnì;;;55468;Chýnì;V Pískách;è.p.;8;;;25301;756801.31;1044158.31;2013-12-04T00:00:00
6437842;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;9;;;25301;756802.01;1044148.43;2013-12-04T00:00:00
6437851;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;10;;;25301;756807.26;1044142.50;2013-12-04T00:00:00
6437869;539309;Chýnì;;;55468;Chýnì;Za Tratí;è.p.;611;;;25301;757965.71;1044329.25;2016-01-15T00:00:00
6437877;539309;Chýnì;;;55468;Chýnì;Za Školou;è.p.;12;;;25301;756807.76;1044128.10;2013-12-04T00:00:00
6437893;539309;Chýnì;;;55468;Chýnì;Kvìtnová;è.p.;14;;;25301;756843.69;1044136.23;2013-12-04T00:00:00
6437915;539309;Chýnì;;;55468;Chýnì;Kvìtnová;è.p.;16;;;25301;756915.25;1044107.64;2013-12-04T00:00:00
6437923;539309;Chýnì;;;55468;Chýnì;Rudenská;è.p.;17;;;25301;756975.13;1044129.10;2013-12-04T00:00:00
6437931;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;18;;;25301;756780.89;1044013.78;2013-12-04T00:00:00
6437940;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;19;;;25301;756756.96;1043996.24;2013-12-04T00:00:00
6437958;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;20;;;25301;756739.34;1044000.47;2013-12-04T00:00:00
6437966;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;21;;;25301;756685.17;1044027.63;2013-12-04T00:00:00
6437974;539309;Chýnì;;;55468;Chýnì;Rybnièní;è.p.;22;;;25301;756647.26;1043904.95;2013-12-04T00:00:00
6437982;539309;Chýnì;;;55468;Chýnì;Hlavní;è.p.;23;;;25301;756670.59;1044011.05;2013-12-04T00:00:00
6437991;539309;Chýnì;;;55468;Chýnì;Rudenská;è.p.;24;;;25301;756990.90;1044059.58;2013-12-04T00:00:00
6438008;539309;Chýnì;;;55468;Chýnì;Tichá;è.p.;25;;;25301;756621.92;1044013.78;2013-12-04T00:00:00
