Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
9941151;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;2;;;69129;599392.83;1195002.36;2013-12-01T00:00:00
9941169;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;3;;;69129;599375.37;1195001.29;2013-12-01T00:00:00
9941177;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;4;;;69129;599361.54;1194994.96;2013-12-01T00:00:00
9941185;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;5;;;69129;599352.00;1194997.78;2013-12-01T00:00:00
9941193;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;6;;;69129;599341.60;1194991.41;2013-12-01T00:00:00
9941207;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;7;;;69129;599325.55;1194991.97;2013-12-01T00:00:00
9941215;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;8;;;69129;599312.21;1194989.44;2013-12-01T00:00:00
9941223;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;9;;;69129;599256.70;1194978.06;2013-12-01T00:00:00
9941231;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;10;;;69129;599240.10;1194976.16;2013-12-01T00:00:00
9941240;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;11;;;69129;599224.37;1194977.02;2013-12-01T00:00:00
9941258;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;12;;;69129;599207.96;1194988.03;2013-12-01T00:00:00
9941266;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;13;;;69129;599171.16;1194985.71;2013-12-01T00:00:00
9941274;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;14;;;69129;599143.49;1195000.71;2013-12-01T00:00:00
9941291;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;16;;;69129;599104.63;1195008.71;2013-12-01T00:00:00
9941304;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;17;;;69129;599084.61;1195016.16;2013-12-01T00:00:00
9941312;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;18;;;69129;599084.32;1195029.87;2013-12-01T00:00:00
9941321;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;19;;;69129;599057.76;1195016.47;2013-12-01T00:00:00
9941339;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;20;;;69129;599036.92;1195021.10;2013-12-01T00:00:00
9941347;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;21;;;69129;599016.72;1195019.20;2013-12-01T00:00:00
9941355;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;22;;;69129;599003.92;1195019.13;2013-12-01T00:00:00
9941363;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;23;;;69129;598977.13;1195019.67;2013-12-01T00:00:00
9941371;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;24;;;69129;598937.39;1195031.69;2013-12-01T00:00:00
9941380;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;25;;;69129;598910.46;1195047.06;2013-12-01T00:00:00
9941398;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;27;;;69129;598806.39;1195051.59;2013-12-01T00:00:00
9941401;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;28;;;69129;598530.37;1195104.21;2013-12-01T00:00:00
9941410;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;29;;;69129;598564.52;1195089.41;2013-12-01T00:00:00
9941428;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;30;;;69129;598847.35;1195032.47;2016-03-11T00:00:00
9941436;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;31;;;69129;598862.46;1195008.68;2013-12-01T00:00:00
9941444;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;32;;;69129;598877.34;1195024.35;2013-12-01T00:00:00
9941452;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;33;;;69129;598905.20;1195019.00;2013-12-01T00:00:00
9941461;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;34;;;69129;598955.18;1195005.88;2013-12-01T00:00:00
9941479;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;35;;;69129;598970.64;1195002.57;2013-12-01T00:00:00
9941487;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;36;;;69129;598897.82;1194899.91;2013-12-01T00:00:00
9941495;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;37;;;69129;598987.48;1194997.13;2013-12-01T00:00:00
9941509;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;38;;;69129;599006.35;1194986.72;2013-12-01T00:00:00
9941517;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;39;;;69129;599039.42;1194991.41;2013-12-01T00:00:00
9941525;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;40;;;69129;599055.36;1194983.25;2013-12-01T00:00:00
9941533;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;41;;;69129;599073.19;1194959.79;2013-12-01T00:00:00
9941541;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;42;;;69129;599078.11;1194946.25;2013-12-01T00:00:00
9941550;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;43;;;69129;599103.14;1194956.73;2013-12-01T00:00:00
9941568;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;44;;;69129;599119.79;1194956.75;2013-12-01T00:00:00
9941576;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;45;;;69129;599135.58;1194956.65;2013-12-01T00:00:00
9941584;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;46;;;69129;599165.61;1194949.33;2013-12-01T00:00:00
9941592;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;47;;;69129;599183.06;1194942.07;2013-12-01T00:00:00
9941606;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;48;;;69129;599195.42;1194939.56;2013-12-01T00:00:00
9941614;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;49;;;69129;599196.08;1194905.92;2013-12-01T00:00:00
9941622;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;50;;;69129;599251.10;1194935.56;2013-12-01T00:00:00
9941631;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;51;;;69129;599262.97;1194937.90;2013-12-01T00:00:00
9941649;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;52;;;69129;599278.72;1194942.41;2013-12-01T00:00:00
9941657;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;53;;;69129;599295.30;1194951.22;2013-12-01T00:00:00
9941665;584436;Dolní Vìstonice;;;30333;Dolní Vìstonice;;è.p.;54;;;69129;599314.43;1194956.17;2013-12-01T00:00:00
