Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
21061912;531537;Mezouò;;;93866;Mezouò;;è.p.;1;;;26718;758527.38;1050098.63;2013-12-04T00:00:00
21061921;531537;Mezouò;;;93866;Mezouò;;è.p.;2;;;26718;758741.25;1050155.50;2013-12-04T00:00:00
21061939;531537;Mezouò;;;93866;Mezouò;;è.p.;3;;;26718;758792.44;1050187.13;2013-12-04T00:00:00
21061947;531537;Mezouò;;;93866;Mezouò;;è.p.;4;;;26718;758820.38;1050189.50;2013-12-04T00:00:00
21061955;531537;Mezouò;;;93866;Mezouò;;è.p.;5;;;26718;758794.81;1050112.13;2013-12-04T00:00:00
21061963;531537;Mezouò;;;93866;Mezouò;;è.p.;6;;;26718;758812.31;1050029.63;2013-12-04T00:00:00
21061971;531537;Mezouò;;;93866;Mezouò;;è.p.;7;;;26718;758885.94;1049969.50;2013-12-04T00:00:00
21061980;531537;Mezouò;;;93866;Mezouò;;è.p.;8;;;26718;758796.00;1049981.50;2013-12-04T00:00:00
21061998;531537;Mezouò;;;93866;Mezouò;;è.p.;9;;;26718;758789.81;1049968.50;2013-12-04T00:00:00
21062005;531537;Mezouò;;;93866;Mezouò;;è.p.;11;;;26718;758786.00;1050129.50;2013-12-04T00:00:00
21062013;531537;Mezouò;;;93866;Mezouò;;è.p.;12;;;26718;758673.13;1050222.38;2013-12-04T00:00:00
21062021;531537;Mezouò;;;93866;Mezouò;;è.p.;13;;;26718;758742.31;1050174.75;2013-12-04T00:00:00
21062030;531537;Mezouò;;;93866;Mezouò;;è.p.;14;;;26718;758731.31;1050195.75;2013-12-04T00:00:00
21062048;531537;Mezouò;;;93866;Mezouò;;è.p.;15;;;26718;758721.44;1050217.38;2013-12-04T00:00:00
21062056;531537;Mezouò;;;93866;Mezouò;;è.p.;16;;;26718;758714.06;1050141.00;2013-12-04T00:00:00
21062064;531537;Mezouò;;;93866;Mezouò;;è.p.;17;;;26718;758651.69;1050252.13;2013-12-04T00:00:00
21062072;531537;Mezouò;;;93866;Mezouò;;è.p.;18;;;26718;758604.63;1050225.63;2013-12-04T00:00:00
21062081;531537;Mezouò;;;93866;Mezouò;;è.p.;19;;;26718;758597.13;1050188.38;2013-12-04T00:00:00
21062099;531537;Mezouò;;;93866;Mezouò;;è.p.;20;;;26718;759074.18;1049852.56;2013-12-04T00:00:00
21062102;531537;Mezouò;;;93866;Mezouò;;è.p.;21;;;26718;758799.06;1050076.50;2013-12-04T00:00:00
21062111;531537;Mezouò;;;93866;Mezouò;;è.p.;22;;;26718;758835.06;1050083.50;2013-12-04T00:00:00
21062129;531537;Mezouò;;;93866;Mezouò;;è.p.;23;;;26718;758852.13;1050084.88;2013-12-04T00:00:00
21062137;531537;Mezouò;;;93866;Mezouò;;è.p.;24;;;26718;758870.50;1050091.63;2013-12-04T00:00:00
21062145;531537;Mezouò;;;93866;Mezouò;;è.p.;25;;;26718;758886.31;1050106.88;2013-12-04T00:00:00
21062153;531537;Mezouò;;;93866;Mezouò;;è.p.;26;;;26718;758734.81;1050230.38;2013-12-04T00:00:00
21062161;531537;Mezouò;;;93866;Mezouò;;è.p.;27;;;26718;758873.50;1050008.50;2013-12-04T00:00:00
21062170;531537;Mezouò;;;93866;Mezouò;;è.p.;28;;;26718;758868.86;1050028.93;2013-12-04T00:00:00
21062188;531537;Mezouò;;;93866;Mezouò;;è.p.;29;;;26718;758274.44;1049925.13;2013-12-04T00:00:00
21062196;531537;Mezouò;;;93866;Mezouò;;è.p.;30;;;26718;758247.31;1049809.50;2013-12-04T00:00:00
21062200;531537;Mezouò;;;93866;Mezouò;;è.p.;31;;;26718;758281.44;1049888.25;2013-12-04T00:00:00
21062218;531537;Mezouò;;;93866;Mezouò;;è.p.;32;;;26718;758237.31;1049866.50;2013-12-04T00:00:00
21062226;531537;Mezouò;;;93866;Mezouò;;è.p.;33;;;26718;758227.69;1049778.13;2013-12-04T00:00:00
21062234;531537;Mezouò;;;93866;Mezouò;;è.p.;34;;;26718;758212.88;1049741.50;2013-12-04T00:00:00
21062242;531537;Mezouò;;;93866;Mezouò;;è.p.;35;;;26718;758183.00;1049717.38;2013-12-04T00:00:00
