Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
11934395;551651;Hory;;;58386;Hory;;è.p.;1;;;36001;856075.12;1011560.49;2013-12-05T00:00:00
11934409;551651;Hory;;;58386;Hory;;è.p.;2;;;36001;856007.09;1011831.40;2013-12-05T00:00:00
11934417;551651;Hory;;;58386;Hory;;è.p.;4;;;36001;855983.63;1011932.44;2013-12-05T00:00:00
11934425;551651;Hory;;;58386;Hory;;è.p.;6;;;36001;856022.84;1011940.59;2013-12-05T00:00:00
11934433;551651;Hory;;;58386;Hory;;è.p.;9;;;36001;855981.95;1012027.36;2013-12-05T00:00:00
11934441;551651;Hory;;;58386;Hory;;è.p.;12;;;36001;;;2011-07-01T00:00:00
11934450;551651;Hory;;;58386;Hory;;è.p.;14;;;36001;856069.71;1012207.79;2013-12-05T00:00:00
11934468;551651;Hory;;;58386;Hory;;è.p.;16;;;36001;856010.22;1012132.18;2013-12-05T00:00:00
11934476;551651;Hory;;;58386;Hory;;è.p.;19;;;36001;856010.69;1012005.03;2013-12-05T00:00:00
11934484;551651;Hory;;;58386;Hory;;è.p.;21;;;36001;856028.66;1011974.68;2013-12-05T00:00:00
11934492;551651;Hory;;;58386;Hory;;è.p.;30;;;36001;856113.42;1011671.75;2013-12-05T00:00:00
11934506;551651;Hory;;;58386;Hory;;è.p.;32;;;36001;856125.48;1012320.87;2013-12-05T00:00:00
11934514;551651;Hory;;;58386;Hory;;è.p.;37;;;36001;856298.94;1011759.29;2013-12-05T00:00:00
11934522;551651;Hory;;;58386;Hory;;è.p.;39;;;36001;856035.92;1011840.25;2013-12-05T00:00:00
11934531;551651;Hory;;;58386;Hory;;è.p.;40;;;36001;856176.87;1012126.42;2016-03-04T00:00:00
11934549;551651;Hory;;;58386;Hory;;è.p.;41;;;36001;856154.61;1012085.86;2013-12-05T00:00:00
11934557;551651;Hory;;;58386;Hory;;è.p.;42;;;36001;856185.80;1012094.54;2013-12-05T00:00:00
11934565;551651;Hory;;;58386;Hory;;è.p.;43;;;36001;856007.21;1012014.22;2013-12-05T00:00:00
11934573;551651;Hory;;;58386;Hory;;è.p.;44;;;36001;856155.99;1012255.81;2013-12-05T00:00:00
11934581;551651;Hory;;;58386;Hory;;è.p.;46;;;36001;856504.69;1011748.40;2013-12-05T00:00:00
11934590;551651;Hory;;;58386;Hory;;è.p.;47;;;36001;856081.60;1011998.33;2013-12-05T00:00:00
11934603;551651;Hory;;;58386;Hory;;è.p.;49;;;36001;;;2011-07-01T00:00:00
11934611;551651;Hory;;;58386;Hory;;è.p.;50;;;36001;856176.41;1011754.68;2013-12-05T00:00:00
11934620;551651;Hory;;;58386;Hory;;è.p.;51;;;36001;856514.72;1011795.60;2013-12-05T00:00:00
11934638;551651;Hory;;;58386;Hory;;è.p.;52;;;36001;856530.48;1011804.77;2013-12-05T00:00:00
11934646;551651;Hory;;;58386;Hory;;è.p.;53;;;36001;856064.13;1011965.42;2013-12-05T00:00:00
11934654;551651;Hory;;;58386;Hory;;è.p.;55;;;36001;856199.84;1011771.63;2013-12-05T00:00:00
11934662;551651;Hory;;;58386;Hory;;è.p.;56;;;36001;856473.05;1011734.83;2013-12-05T00:00:00
11934671;551651;Hory;;;58386;Hory;;è.p.;57;;;36001;856298.33;1011915.68;2013-12-05T00:00:00
11934689;551651;Hory;;;58386;Hory;;è.p.;58;;;36001;856314.99;1012090.96;2013-12-05T00:00:00
11934697;551651;Hory;;;58386;Hory;;è.p.;59;;;36001;856235.87;1011978.36;2013-12-05T00:00:00
11934701;551651;Hory;;;58386;Hory;;è.p.;60;;;36001;856384.27;1012057.70;2013-12-05T00:00:00
11934719;551651;Hory;;;58386;Hory;;è.p.;62;;;36001;856171.43;1011790.50;2013-12-05T00:00:00
11934727;551651;Hory;;;58386;Hory;;è.p.;63;;;36001;856363.24;1012069.93;2013-12-05T00:00:00
11934735;551651;Hory;;;58386;Hory;;è.p.;64;;;36001;856344.11;1012079.60;2013-12-05T00:00:00
11934743;551651;Hory;;;58386;Hory;;è.p.;68;;;36001;856761.86;1011906.42;2013-12-05T00:00:00
11934751;551651;Hory;;;58386;Hory;;è.p.;71;;;36001;856392.84;1011982.83;2013-12-05T00:00:00
11934760;551651;Hory;;;58386;Hory;;è.p.;72;;;36001;856401.38;1012029.36;2013-12-05T00:00:00
11934778;551651;Hory;;;58386;Hory;;è.p.;73;;;36001;856616.10;1011950.02;2013-12-05T00:00:00
11934786;551651;Hory;;;58386;Hory;;è.p.;75;;;36001;856416.28;1012024.22;2013-12-05T00:00:00
11934808;551651;Hory;;;58386;Hory;;è.p.;77;;;36001;856585.61;1011958.75;2013-12-05T00:00:00
