Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
2984806;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;1;;;25722;723330.00;1073089.00;2013-12-03T00:00:00
2984814;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;4;;;25722;723383.50;1073049.13;2013-12-03T00:00:00
2984822;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;5;;;25722;723413.94;1073061.63;2013-12-03T00:00:00
2984831;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;9;;;25722;723453.06;1072957.25;2013-12-03T00:00:00
2984849;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;10;;;25722;723422.19;1072970.38;2013-12-03T00:00:00
2984857;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;12;;;25722;723350.81;1072982.00;2013-12-03T00:00:00
2984865;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;13;;;25722;723330.56;1072950.75;2013-12-03T00:00:00
2984873;530492;Pøestavlky u Èerèan;;;135178;Èistec;;è.p.;17;;;25722;723383.31;1072993.38;2013-12-03T00:00:00
2984881;530492;Pøestavlky u Èerèan;;;135186;Doubravice 1.díl;;è.p.;7;;;25722;722284.00;1070906.00;2013-12-03T00:00:00
2986001;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;1;;;25723;724635.44;1071660.63;2013-12-03T00:00:00
2986019;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;3;;;25723;723521.75;1072000.50;2013-12-03T00:00:00
2986027;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;4;;;25723;723346.06;1071915.75;2013-12-03T00:00:00
2986035;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;5;;;25723;723377.81;1071918.25;2013-12-03T00:00:00
2986043;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;6;;;25723;723409.69;1071915.25;2013-12-03T00:00:00
2986051;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;7;;;25723;723409.19;1071958.38;2013-12-03T00:00:00
2986060;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;8;;;25723;723381.38;1071971.50;2013-12-03T00:00:00
2986078;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;10;;;25723;723370.00;1072020.00;2013-12-03T00:00:00
2986086;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;11;;;25723;723288.88;1072042.26;2013-12-03T00:00:00
2986094;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;12;;;25723;723582.00;1072029.00;2013-12-03T00:00:00
2986108;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;14;;;25723;723238.19;1071962.00;2013-12-03T00:00:00
2986116;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;16;;;25723;723228.25;1071935.13;2013-12-03T00:00:00
2986124;530492;Pøestavlky u Èerèan;;;135194;Pøestavlky u Èerèan;;è.p.;18;;;25723;723636.81;1071927.25;2013-12-03T00:00:00
