Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
12648035;564991;Køenice;;;75817;Køenice;U Zvonièky;è.p.;1;;;25084;726021.40;1051468.83;2013-12-04T00:00:00
12648043;564991;Køenice;;;75817;Køenice;U Zvonièky;è.p.;2;;;25084;726075.87;1051456.69;2013-12-04T00:00:00
12648051;564991;Køenice;;;75817;Køenice;U Zvonièky;è.p.;3;;;25084;726111.50;1051452.54;2013-12-04T00:00:00
12648060;564991;Køenice;;;75817;Køenice;;è.p.;4;;;25084;726152.28;1051462.97;2013-12-04T00:00:00
12648078;564991;Køenice;;;75817;Køenice;Kralovická;è.p.;5;;;25084;726130.06;1051493.53;2014-03-26T00:00:00
12648086;564991;Køenice;;;75817;Køenice;K Návsi;è.p.;6;;;25084;726160.64;1051573.44;2013-12-04T00:00:00
12648094;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;7;;;25084;726228.44;1051609.12;2013-12-04T00:00:00
12648108;564991;Køenice;;;75817;Køenice;K Návsi;è.p.;8;;;25084;726121.88;1051544.09;2013-12-04T00:00:00
12648116;564991;Køenice;;;75817;Køenice;Ke Dvoru;è.p.;9;;;25084;726065.74;1051573.46;2013-12-04T00:00:00
12648124;564991;Køenice;;;75817;Køenice;Ke Dvoru;è.p.;10;;;25084;726005.75;1051571.58;2013-12-04T00:00:00
12648132;564991;Køenice;;;75817;Køenice;Ke Dvoru;è.p.;11;;;25084;725992.02;1051546.71;2013-12-04T00:00:00
12648141;564991;Køenice;;;75817;Køenice;K Návsi;è.p.;12;;;25084;726188.43;1051552.85;2013-12-04T00:00:00
12648159;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;13;;;25084;726151.51;1051638.63;2013-12-04T00:00:00
12648167;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;14;;;25084;726069.08;1051649.63;2013-12-04T00:00:00
12648175;564991;Køenice;;;75817;Køenice;Ke Høišti;è.p.;15;;;25084;726102.70;1051647.38;2013-12-04T00:00:00
12648183;564991;Køenice;;;75817;Køenice;Kralovická;è.p.;16;;;25084;726112.24;1051568.75;2013-12-04T00:00:00
12648191;564991;Køenice;;;75817;Køenice;Ke Dvoru;è.p.;17;;;25084;726035.57;1051574.93;2013-12-04T00:00:00
12648205;564991;Køenice;;;75817;Køenice;Kralovická;è.p.;18;;;25084;726125.63;1051518.45;2013-12-04T00:00:00
12648213;564991;Køenice;;;75817;Køenice;K Návsi;è.p.;19;;;25084;726142.41;1051531.25;2013-12-04T00:00:00
12648221;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;20;;;25084;726321.62;1051660.75;2013-12-04T00:00:00
12648230;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;21;;;25084;725900.11;1051685.47;2013-12-04T00:00:00
12648248;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;22;;;25084;725939.83;1051671.83;2013-12-04T00:00:00
12648256;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;23;;;25084;726280.22;1051643.22;2013-12-04T00:00:00
12648264;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;24;;;25084;726133.07;1051640.46;2013-12-04T00:00:00
12648272;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;25;;;25084;726121.86;1051641.49;2013-12-04T00:00:00
12648281;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;26;;;25084;725931.28;1051674.16;2013-12-04T00:00:00
12648299;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;27;;;25084;726284.55;1051615.85;2013-12-04T00:00:00
12648302;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;28;;;25084;725910.34;1051675.55;2013-12-04T00:00:00
12648311;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;29;;;25084;726300.07;1051604.18;2013-12-04T00:00:00
12648329;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;30;;;25084;726175.10;1051636.60;2013-12-04T00:00:00
12648337;564991;Køenice;;;75817;Køenice;Kralovická;è.p.;31;;;25084;726091.29;1051560.43;2013-12-04T00:00:00
12648345;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;32;;;25084;726309.05;1051607.57;2013-12-04T00:00:00
12648353;564991;Køenice;;;75817;Køenice;Kralovická;è.p.;33;;;25084;726141.67;1051403.14;2013-12-04T00:00:00
12648361;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;34;;;25084;726179.63;1051611.51;2013-12-04T00:00:00
12648370;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;35;;;25084;726167.42;1051596.69;2013-12-04T00:00:00
12648388;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;36;;;25084;726339.90;1051692.91;2013-12-04T00:00:00
12648396;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;37;;;25084;726316.11;1051615.34;2013-12-04T00:00:00
12648400;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;38;;;25084;726327.41;1051614.30;2013-12-04T00:00:00
12648418;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;39;;;25084;726040.88;1051666.62;2013-12-04T00:00:00
12648426;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;40;;;25084;726017.25;1051659.74;2013-12-04T00:00:00
12648434;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;41;;;25084;726002.92;1051662.76;2013-12-04T00:00:00
12648442;564991;Køenice;;;75817;Køenice;Hlavní;è.p.;42;;;25084;725992.76;1051664.05;2013-12-04T00:00:00
