Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
1589458;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;1;;;26718;760785.02;1053106.43;2014-03-12T00:00:00
1589466;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;2;;;26718;760797.75;1053137.00;2014-03-12T00:00:00
1589474;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;3;;;26718;760851.19;1053171.63;2014-03-12T00:00:00
1589482;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;4;;;26718;760813.75;1053225.50;2014-03-12T00:00:00
1589491;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;5;;;26718;760775.63;1053238.88;2014-03-12T00:00:00
1589504;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;6;;;26718;760754.56;1053271.25;2014-03-12T00:00:00
1589512;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;7;;;26718;760762.25;1053286.50;2014-03-12T00:00:00
1589521;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;8;;;26718;760779.06;1053308.63;2014-03-12T00:00:00
1589539;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;9;;;26718;760635.81;1053311.25;2014-03-12T00:00:00
1589547;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;10;;;26718;760803.88;1053350.25;2014-03-12T00:00:00
1589555;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;11;;;26718;760704.69;1053341.00;2014-03-12T00:00:00
1589563;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;12;;;26718;760704.00;1053307.63;2014-03-12T00:00:00
1589571;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;13;;;26718;760700.75;1053290.38;2014-03-12T00:00:00
1589580;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;14;;;26718;760720.88;1053292.75;2014-03-12T00:00:00
1589598;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;15;;;26718;760726.63;1053290.00;2014-03-12T00:00:00
1589601;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;16;;;26718;760670.25;1053339.63;2014-03-12T00:00:00
1589628;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;18;;;26718;760642.56;1053410.88;2014-03-12T00:00:00
1589636;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;19;;;26718;760629.75;1053420.00;2014-03-12T00:00:00
1589644;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;20;;;26718;760623.69;1053347.00;2014-03-12T00:00:00
1589652;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;21;;;26718;760617.25;1053324.75;2014-03-12T00:00:00
1589661;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;22;;;26718;760623.69;1053271.50;2014-03-12T00:00:00
1589695;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;25;;;26718;760728.31;1053332.50;2014-03-12T00:00:00
1589709;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;26;;;26718;760743.44;1053138.50;2014-03-12T00:00:00
1589717;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;28;;;26718;760691.25;1053087.63;2014-03-12T00:00:00
1589725;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;29;;;26718;760743.69;1053000.50;2014-03-12T00:00:00
1589733;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;30;;;26718;760773.44;1053015.13;2014-03-12T00:00:00
1589741;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;31;;;26718;760721.88;1053244.50;2014-03-12T00:00:00
1589750;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;32;;;26718;760748.19;1053127.13;2014-03-12T00:00:00
1589768;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;33;;;26718;760685.44;1053373.38;2014-03-12T00:00:00
1589776;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;34;;;26718;760620.06;1053400.00;2014-03-12T00:00:00
1589792;531961;Vysoký Újezd;;;71960;Kozolupy;K Brance;è.p.;36;;;26718;760561.94;1053204.25;2014-03-13T00:00:00
1589806;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;37;;;26718;760628.69;1053389.75;2014-03-12T00:00:00
1589814;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;38;;;26718;760119.88;1053518.88;2014-03-12T00:00:00
1589822;531961;Vysoký Újezd;;;71960;Kozolupy;;è.p.;39;;;26718;759748.69;1054423.25;2013-12-04T00:00:00
1589831;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;40;;;26718;760770.81;1052910.00;2014-03-12T00:00:00
1589849;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;41;;;26718;760594.31;1053435.38;2014-03-12T00:00:00
1589857;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;42;;;26718;760670.25;1053417.25;2014-03-12T00:00:00
1589865;531961;Vysoký Újezd;;;71960;Kozolupy;;è.p.;43;;;26718;759711.31;1054355.13;2013-12-04T00:00:00
1589873;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;44;;;26718;760694.88;1053424.38;2014-03-12T00:00:00
1589881;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;45;;;26718;760774.81;1052924.50;2014-03-12T00:00:00
1589890;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;46;;;26718;760778.25;1052936.13;2014-03-12T00:00:00
1589903;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;47;;;26718;760771.00;1052950.88;2014-03-12T00:00:00
1589911;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;48;;;26718;760778.38;1052846.75;2014-03-12T00:00:00
1589920;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;49;;;26718;760773.69;1052894.75;2014-03-12T00:00:00
1589938;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;50;;;26718;760774.06;1052878.88;2014-03-12T00:00:00
1589946;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;51;;;26718;760786.69;1052858.38;2014-03-12T00:00:00
1589962;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;53;;;26718;760773.31;1052860.50;2014-03-12T00:00:00
1589971;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;54;;;26718;760712.00;1052887.00;2014-03-12T00:00:00
1589989;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;55;;;26718;760742.69;1052915.63;2014-03-12T00:00:00
1589997;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;56;;;26718;760743.88;1052891.63;2014-03-12T00:00:00
1590006;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;57;;;26718;760725.00;1052893.13;2014-03-12T00:00:00
1590014;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;58;;;26718;760732.69;1052918.88;2014-03-12T00:00:00
1590022;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;59;;;26718;760612.56;1053533.38;2014-03-12T00:00:00
1590031;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;60;;;26718;760616.63;1053486.75;2014-03-12T00:00:00
1590049;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;61;;;26718;760610.88;1053504.00;2014-03-12T00:00:00
1590057;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;62;;;26718;760614.25;1053517.88;2014-03-12T00:00:00
1590065;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;63;;;26718;760614.94;1053563.38;2014-03-12T00:00:00
1590073;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;64;;;26718;760614.94;1053468.88;2014-03-12T00:00:00
1590081;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;65;;;26718;760617.95;1053549.22;2014-03-12T00:00:00
1590090;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;66;;;26718;760588.25;1053488.75;2014-03-12T00:00:00
1590103;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;67;;;26718;760776.25;1053041.38;2014-03-12T00:00:00
1590111;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;68;;;26718;760590.63;1053547.25;2014-03-13T00:00:00
1590120;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;69;;;26718;760472.50;1053451.38;2014-03-13T00:00:00
1590138;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;70;;;26718;760587.56;1053571.13;2014-03-13T00:00:00
1590146;531961;Vysoký Újezd;;;71960;Kozolupy;K Americe;è.p.;71;;;26718;760846.56;1053359.38;2014-03-13T00:00:00
1590154;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;72;;;26718;760492.06;1053447.25;2014-03-13T00:00:00
1590162;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;73;;;26718;760515.00;1053443.88;2015-08-07T00:00:00
1590171;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;74;;;26718;760537.31;1053440.50;2015-08-07T00:00:00
1590189;531961;Vysoký Újezd;;;71960;Kozolupy;K Vechtru;è.p.;75;;;26718;760549.44;1053438.13;2015-08-07T00:00:00
1590197;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;76;;;26718;760679.56;1052919.13;2014-03-13T00:00:00
1590201;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;77;;;26718;760654.63;1052887.00;2014-03-13T00:00:00
1590219;531961;Vysoký Újezd;;;71960;Kozolupy;K Vodárnì;è.p.;78;;;26718;760668.19;1052886.38;2014-03-13T00:00:00
1590227;531961;Vysoký Újezd;;;71960;Kozolupy;Ke Kameòáku;è.p.;79;;;26718;760577.81;1053511.75;2014-03-13T00:00:00
1590235;531961;Vysoký Újezd;;;76945;Kuchaø;Karla IV.;è.p.;1;;;26718;757646.00;1052864.00;2014-03-19T00:00:00
1590243;531961;Vysoký Újezd;;;76945;Kuchaø;Karla IV.;è.p.;2;;;26718;757615.88;1052882.13;2014-03-19T00:00:00
1590251;531961;Vysoký Újezd;;;76945;Kuchaø;Karla IV.;è.p.;3;;;26718;757595.81;1052900.50;2014-03-19T00:00:00
1590260;531961;Vysoký Újezd;;;76945;Kuchaø;Karla IV.;è.p.;4;;;26718;757581.44;1052865.63;2014-03-19T00:00:00
1590278;531961;Vysoký Újezd;;;76945;Kuchaø;Karla IV.;è.p.;5;;;26718;757566.38;1052831.13;2014-03-19T00:00:00
1590286;531961;Vysoký Újezd;;;76945;Kuchaø;Ke Høišti;è.p.;6;;;26718;757548.56;1052819.38;2014-03-19T00:00:00
