Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
13592131;586706;Vacenovice;;;175935;Vacenovice;;и.p.;150;;;69606;559582.13;1192877.00;2013-12-03T00:00:00
13592149;586706;Vacenovice;;;175935;Vacenovice;;и.p.;151;;;69606;559598.88;1192864.76;2013-12-03T00:00:00
13592157;586706;Vacenovice;;;175935;Vacenovice;;и.p.;152;;;69606;559627.37;1192883.86;2013-12-03T00:00:00
13592165;586706;Vacenovice;;;175935;Vacenovice;;и.p.;153;;;69606;559638.54;1192875.38;2013-12-03T00:00:00
13592173;586706;Vacenovice;;;175935;Vacenovice;;и.p.;154;;;69606;559884.21;1192613.78;2013-12-03T00:00:00
13592181;586706;Vacenovice;;;175935;Vacenovice;;и.p.;155;;;69606;559651.72;1192832.51;2013-12-03T00:00:00
13592190;586706;Vacenovice;;;175935;Vacenovice;;и.p.;157;;;69606;559679.31;1192821.39;2013-12-03T00:00:00
13592203;586706;Vacenovice;;;175935;Vacenovice;;и.p.;158;;;69606;559699.41;1192811.19;2013-12-03T00:00:00
13592211;586706;Vacenovice;;;175935;Vacenovice;;и.p.;160;;;69606;559652.89;1192864.24;2013-12-03T00:00:00
13592220;586706;Vacenovice;;;175935;Vacenovice;;и.p.;161;;;69606;559551.10;1192933.34;2013-12-03T00:00:00
13592238;586706;Vacenovice;;;175935;Vacenovice;;и.p.;162;;;69606;559484.58;1192920.53;2013-12-03T00:00:00
13592246;586706;Vacenovice;;;175935;Vacenovice;;и.p.;163;;;69606;559537.18;1192945.98;2013-12-03T00:00:00
13592254;586706;Vacenovice;;;175935;Vacenovice;;и.p.;164;;;69606;559566.15;1192962.76;2013-12-03T00:00:00
13592262;586706;Vacenovice;;;175935;Vacenovice;;и.p.;165;;;69606;559583.03;1192946.50;2013-12-03T00:00:00
13592271;586706;Vacenovice;;;175935;Vacenovice;;и.p.;166;;;69606;559596.10;1192935.43;2013-12-03T00:00:00
13592289;586706;Vacenovice;;;175935;Vacenovice;;и.p.;167;;;69606;559613.26;1192921.49;2013-12-03T00:00:00
13592297;586706;Vacenovice;;;175935;Vacenovice;;и.p.;168;;;69606;559629.12;1192910.04;2013-12-03T00:00:00
13592301;586706;Vacenovice;;;175935;Vacenovice;;и.p.;170;;;69606;559575.94;1192919.30;2013-12-03T00:00:00
13592319;586706;Vacenovice;;;175935;Vacenovice;;и.p.;171;;;69606;559715.78;1192823.24;2013-12-03T00:00:00
13592327;586706;Vacenovice;;;175935;Vacenovice;;и.p.;172;;;69606;559735.85;1192813.46;2013-12-03T00:00:00
13592335;586706;Vacenovice;;;175935;Vacenovice;;и.p.;173;;;69606;559749.23;1192803.39;2013-12-03T00:00:00
13592343;586706;Vacenovice;;;175935;Vacenovice;;и.p.;174;;;69606;559775.91;1192782.53;2013-12-03T00:00:00
13592351;586706;Vacenovice;;;175935;Vacenovice;;и.p.;175;;;69606;559788.22;1192773.42;2013-12-03T00:00:00
13592360;586706;Vacenovice;;;175935;Vacenovice;;и.p.;176;;;69606;559799.87;1192768.43;2013-12-03T00:00:00
13592378;586706;Vacenovice;;;175935;Vacenovice;;и.p.;177;;;69606;559828.73;1192761.55;2013-12-03T00:00:00
13592386;586706;Vacenovice;;;175935;Vacenovice;;и.p.;178;;;69606;559806.12;1192816.22;2013-12-03T00:00:00
13592394;586706;Vacenovice;;;175935;Vacenovice;;и.p.;179;;;69606;559794.86;1192838.78;2013-12-03T00:00:00
13592408;586706;Vacenovice;;;175935;Vacenovice;;и.p.;180;;;69606;559778.96;1192849.56;2013-12-03T00:00:00
13592416;586706;Vacenovice;;;175935;Vacenovice;;и.p.;181;;;69606;559782.83;1192865.24;2013-12-03T00:00:00
13592424;586706;Vacenovice;;;175935;Vacenovice;;и.p.;182;;;69606;559775.05;1192885.16;2013-12-03T00:00:00
13592432;586706;Vacenovice;;;175935;Vacenovice;;и.p.;183;;;69606;559767.66;1192903.01;2013-12-03T00:00:00
13592441;586706;Vacenovice;;;175935;Vacenovice;;и.p.;184;;;69606;559757.35;1192920.35;2013-12-03T00:00:00
13592459;586706;Vacenovice;;;175935;Vacenovice;;и.p.;185;;;69606;559738.00;1192908.00;2013-12-03T00:00:00
13592467;586706;Vacenovice;;;175935;Vacenovice;;и.p.;186;;;69606;559724.93;1192898.59;2013-12-03T00:00:00
13592475;586706;Vacenovice;;;175935;Vacenovice;;и.p.;187;;;69606;559713.12;1192890.13;2013-12-03T00:00:00
13592483;586706;Vacenovice;;;175935;Vacenovice;;и.p.;188;;;69606;559699.07;1192879.77;2013-12-03T00:00:00
13592491;586706;Vacenovice;;;175935;Vacenovice;;и.p.;189;;;69606;559686.34;1192869.94;2013-12-03T00:00:00
13592505;586706;Vacenovice;;;175935;Vacenovice;;и.p.;190;;;69606;559429.19;1193157.09;2013-12-03T00:00:00
13592513;586706;Vacenovice;;;175935;Vacenovice;;и.p.;191;;;69606;559663.03;1192886.36;2013-12-03T00:00:00
13592521;586706;Vacenovice;;;175935;Vacenovice;;и.p.;192;;;69606;559672.44;1192895.74;2013-12-03T00:00:00
13592548;586706;Vacenovice;;;175935;Vacenovice;;и.p.;195;;;69606;559713.06;1192919.97;2013-12-03T00:00:00
13592556;586706;Vacenovice;;;175935;Vacenovice;;и.p.;197;;;69606;559504.81;1192997.67;2013-12-03T00:00:00
13592564;586706;Vacenovice;;;175935;Vacenovice;;и.p.;198;;;69606;559749.52;1192938.20;2013-12-03T00:00:00
13592572;586706;Vacenovice;;;175935;Vacenovice;;и.p.;199;;;69606;559740.79;1192950.14;2013-12-03T00:00:00
13592581;586706;Vacenovice;;;175935;Vacenovice;;и.p.;200;;;69606;559732.86;1192969.29;2013-12-03T00:00:00
13592599;586706;Vacenovice;;;175935;Vacenovice;;и.p.;201;;;69606;559724.91;1192985.97;2013-12-03T00:00:00
13592602;586706;Vacenovice;;;175935;Vacenovice;;и.p.;202;;;69606;559714.07;1193003.87;2013-12-03T00:00:00
13592611;586706;Vacenovice;;;175935;Vacenovice;;и.p.;203;;;69606;559705.15;1193022.53;2013-12-03T00:00:00
13592629;586706;Vacenovice;;;175935;Vacenovice;;и.p.;204;;;69606;559690.64;1193044.06;2013-12-03T00:00:00
13592637;586706;Vacenovice;;;175935;Vacenovice;;и.p.;205;;;69606;559663.11;1193038.91;2013-12-03T00:00:00
13592645;586706;Vacenovice;;;175935;Vacenovice;;и.p.;206;;;69606;559647.98;1193024.64;2013-12-03T00:00:00
13592653;586706;Vacenovice;;;175935;Vacenovice;;и.p.;207;;;69606;559660.51;1192997.18;2013-12-03T00:00:00
13592661;586706;Vacenovice;;;175935;Vacenovice;;и.p.;208;;;69606;559670.56;1192978.88;2013-12-03T00:00:00
13592670;586706;Vacenovice;;;175935;Vacenovice;;и.p.;209;;;69606;559681.09;1192961.46;2013-12-03T00:00:00
13592688;586706;Vacenovice;;;175935;Vacenovice;;и.p.;210;;;69606;559663.61;1192957.44;2013-12-03T00:00:00
13592696;586706;Vacenovice;;;175935;Vacenovice;;и.p.;211;;;69606;559654.01;1192972.40;2013-12-03T00:00:00
13592718;586706;Vacenovice;;;175935;Vacenovice;;и.p.;213;;;69606;559624.86;1193013.74;2013-12-03T00:00:00
13592726;586706;Vacenovice;;;175935;Vacenovice;;и.p.;214;;;69606;559607.37;1193003.08;2013-12-03T00:00:00
13592734;586706;Vacenovice;;;175935;Vacenovice;;и.p.;215;;;69606;559598.34;1192995.29;2013-12-03T00:00:00
13592742;586706;Vacenovice;;;175935;Vacenovice;;и.p.;216;;;69606;559726.31;1193067.67;2013-12-03T00:00:00
13592751;586706;Vacenovice;;;175935;Vacenovice;;и.p.;217;;;69606;559734.45;1193044.55;2013-12-03T00:00:00
13592769;586706;Vacenovice;;;175935;Vacenovice;;и.p.;218;;;69606;559743.33;1193026.71;2013-12-03T00:00:00
13592777;586706;Vacenovice;;;175935;Vacenovice;;и.p.;219;;;69606;559749.53;1193013.07;2013-12-03T00:00:00
13592785;586706;Vacenovice;;;175935;Vacenovice;;и.p.;220;;;69606;559758.28;1192991.56;2013-12-03T00:00:00
13592793;586706;Vacenovice;;;175935;Vacenovice;;и.p.;221;;;69606;559764.87;1192976.91;2013-12-03T00:00:00
13592807;586706;Vacenovice;;;175935;Vacenovice;;и.p.;222;;;69606;559772.87;1192958.22;2013-12-03T00:00:00
13592815;586706;Vacenovice;;;175935;Vacenovice;;и.p.;223;;;69606;559785.05;1192938.56;2013-12-03T00:00:00
13592823;586706;Vacenovice;;;175935;Vacenovice;;и.p.;224;;;69606;559792.16;1192922.78;2013-12-03T00:00:00
13592831;586706;Vacenovice;;;175935;Vacenovice;;и.p.;225;;;69606;559797.58;1192905.53;2013-12-03T00:00:00
13592840;586706;Vacenovice;;;175935;Vacenovice;;и.p.;226;;;69606;559805.44;1192888.28;2013-12-03T00:00:00
13592858;586706;Vacenovice;;;175935;Vacenovice;;и.p.;227;;;69606;559813.67;1192869.98;2013-12-03T00:00:00
13592866;586706;Vacenovice;;;175935;Vacenovice;;и.p.;228;;;69606;559821.95;1192850.09;2013-12-03T00:00:00
13592874;586706;Vacenovice;;;175935;Vacenovice;;и.p.;229;;;69606;559827.96;1192838.12;2013-12-03T00:00:00
13592882;586706;Vacenovice;;;175935;Vacenovice;;и.p.;230;;;69606;559837.25;1192820.20;2013-12-03T00:00:00
13592891;586706;Vacenovice;;;175935;Vacenovice;;и.p.;231;;;69606;559850.29;1192797.17;2013-12-03T00:00:00
13592904;586706;Vacenovice;;;175935;Vacenovice;;и.p.;233;;;69606;559865.97;1192777.18;2013-12-03T00:00:00
13592912;586706;Vacenovice;;;175935;Vacenovice;;и.p.;234;;;69606;559878.06;1192759.14;2013-12-03T00:00:00
13592921;586706;Vacenovice;;;175935;Vacenovice;;и.p.;235;;;69606;559887.25;1192745.59;2013-12-03T00:00:00
13592939;586706;Vacenovice;;;175935;Vacenovice;;и.p.;236;;;69606;559794.07;1192090.74;2013-12-03T00:00:00
13592947;586706;Vacenovice;;;175935;Vacenovice;;и.p.;237;;;69606;559808.98;1192190.62;2013-12-03T00:00:00
13592955;586706;Vacenovice;;;175935;Vacenovice;;и.p.;238;;;69606;559815.29;1192268.79;2013-12-03T00:00:00
13592963;586706;Vacenovice;;;175935;Vacenovice;;и.p.;239;;;69606;559817.56;1192305.33;2013-12-03T00:00:00
13592971;586706;Vacenovice;;;175935;Vacenovice;;и.p.;240;;;69606;559824.67;1192371.49;2013-12-03T00:00:00
13592998;586706;Vacenovice;;;175935;Vacenovice;;и.p.;242;;;69606;559886.86;1192597.95;2013-12-03T00:00:00
13593005;586706;Vacenovice;;;175935;Vacenovice;;и.p.;243;;;69606;559945.55;1192623.65;2013-12-03T00:00:00
13593013;586706;Vacenovice;;;175935;Vacenovice;;и.p.;244;;;69606;559895.78;1192512.82;2013-12-03T00:00:00
