Kуd ADM;Kуd obce;Nбzev obce;Nбzev MOMC;Nбzev MOP;Kуd ибsti obce;Nбzev ибsti obce;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
2751577;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;19;;;67557;643099.81;1173036.88;2013-12-05T00:00:00
2751585;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;20;;;67557;643078.00;1173056.13;2013-12-05T00:00:00
2751593;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;21;;;67557;643101.88;1173085.13;2013-12-05T00:00:00
2751607;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;22;;;67557;643301.50;1173182.25;2013-12-05T00:00:00
2751615;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;23;;;67557;643336.75;1173210.88;2013-12-05T00:00:00
2751623;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;24;;;67557;643341.50;1173234.50;2013-12-05T00:00:00
2751631;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;25;;;67557;643369.10;1173221.38;2013-12-05T00:00:00
2751640;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;26;;;67557;643364.06;1173199.00;2013-12-05T00:00:00
2751658;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;27;;;67557;643385.68;1173202.27;2013-12-05T00:00:00
2751666;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;28;;;67557;643406.31;1173211.88;2013-12-05T00:00:00
2751674;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;29;;;67557;643419.13;1173207.00;2013-12-05T00:00:00
2751682;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;30;;;67557;643402.63;1173231.13;2013-12-05T00:00:00
2751691;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;31;;;67557;643428.25;1173238.63;2013-12-05T00:00:00
2751704;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;32;;;67557;643482.88;1173189.75;2013-12-05T00:00:00
2751712;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;33;;;67557;643432.56;1173269.50;2013-12-05T00:00:00
2751721;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;34;;;67557;643424.81;1173277.63;2013-12-05T00:00:00
2751739;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;35;;;67557;643382.19;1173259.25;2013-12-05T00:00:00
2751747;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;36;;;67557;643385.31;1173271.38;2013-12-05T00:00:00
2751755;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;37;;;67557;643408.19;1173293.88;2013-12-05T00:00:00
2751763;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;38;;;67557;643377.00;1173282.63;2013-12-05T00:00:00
2751771;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;39;;;67557;643358.32;1173293.47;2013-12-05T00:00:00
2751780;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;40;;;67557;643348.50;1173299.00;2013-12-05T00:00:00
2751798;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;41;;;67557;643327.44;1173302.00;2013-12-05T00:00:00
2751801;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;42;;;67557;643307.81;1173301.63;2013-12-05T00:00:00
2751810;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;43;;;67557;643291.19;1173307.50;2013-12-05T00:00:00
2751828;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;44;;;67557;643260.31;1173287.38;2013-12-05T00:00:00
2751836;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;45;;;67557;643265.38;1173315.88;2013-12-05T00:00:00
2751844;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;46;;;67557;643268.44;1173343.13;2013-12-05T00:00:00
2751852;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;47;;;67557;643296.56;1173342.75;2013-12-05T00:00:00
2751861;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;48;;;67557;643323.06;1173358.38;2013-12-05T00:00:00
2751879;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;49;;;67557;643359.00;1173341.38;2013-12-05T00:00:00
2751887;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;50;;;67557;643383.44;1173333.25;2013-12-05T00:00:00
2751895;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;51;;;67557;643413.19;1173323.88;2013-12-05T00:00:00
2751909;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;52;;;67557;643437.38;1173319.63;2013-12-05T00:00:00
2751917;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;53;;;67557;643448.56;1173330.88;2013-12-05T00:00:00
2751925;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;54;;;67557;643468.88;1173297.50;2013-12-05T00:00:00
2751933;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;55;;;67557;643496.38;1173314.46;2013-12-05T00:00:00
2751941;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;56;;;67557;643650.06;1173402.38;2013-12-05T00:00:00
2751950;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;57;;;67557;643656.13;1173429.25;2013-12-05T00:00:00
2751968;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;58;;;67557;643628.40;1173448.64;2013-12-05T00:00:00
2751976;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;59;;;67557;643643.13;1173424.00;2013-12-05T00:00:00
2751984;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;60;;;67557;643617.00;1173430.63;2013-12-05T00:00:00
2751992;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;61;;;67557;643580.81;1173420.13;2013-12-05T00:00:00
2752000;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;62;;;67557;643549.25;1173431.38;2013-12-05T00:00:00
2752018;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;63;;;67557;643545.75;1173479.38;2013-12-05T00:00:00
2752026;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;64;;;67557;643497.69;1173437.75;2013-12-05T00:00:00
2752034;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;65;;;67557;643476.44;1173437.75;2013-12-05T00:00:00
2752042;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;66;;;67557;643444.50;1173404.88;2013-12-05T00:00:00
2752051;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;67;;;67557;643425.28;1173448.23;2013-12-05T00:00:00
2752069;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;68;;;67557;643429.19;1173491.80;2013-12-05T00:00:00
2752077;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;69;;;67557;643230.50;1173050.75;2013-12-05T00:00:00
2752085;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;70;;;67557;643402.13;1173463.88;2013-12-05T00:00:00
2752093;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;71;;;67557;643359.00;1173503.25;2013-12-05T00:00:00
2752107;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;72;;;67557;643454.38;1173495.88;2013-12-05T00:00:00
2752115;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;73;;;67557;643417.69;1173523.88;2013-12-05T00:00:00
2752123;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;74;;;67557;643404.50;1173512.00;2013-12-05T00:00:00
2752131;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;75;;;67557;643402.13;1173530.63;2013-12-05T00:00:00
2752140;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;76;;;67557;643408.06;1173523.13;2013-12-05T00:00:00
2752158;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;77;;;67557;643371.56;1173525.25;2013-12-05T00:00:00
2752174;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;79;;;67557;643362.50;1173552.00;2013-12-05T00:00:00
2752182;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;80;;;67557;643386.19;1173562.25;2013-12-05T00:00:00
2752191;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;81;;;67557;643626.81;1173467.38;2013-12-05T00:00:00
2752204;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;82;;;67557;643349.95;1173566.07;2013-12-05T00:00:00
2752212;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;83;;;67557;643328.69;1173734.88;2013-12-05T00:00:00
2752221;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;84;;;67557;643342.06;1173590.63;2013-12-05T00:00:00
2752239;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;85;;;67557;643340.69;1173597.88;2013-12-05T00:00:00
2752247;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;86;;;67557;643339.56;1173663.00;2013-12-05T00:00:00
2752255;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;87;;;67557;643322.56;1173715.38;2013-12-05T00:00:00
2752263;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;88;;;67557;643293.56;1173802.25;2013-12-05T00:00:00
2752271;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;89;;;67557;643301.69;1173854.75;2013-12-05T00:00:00
2752280;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;90;;;67557;643220.25;1173843.13;2013-12-05T00:00:00
2752298;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;91;;;67557;643240.44;1173821.25;2013-12-05T00:00:00
2752301;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;92;;;67557;643250.13;1173805.38;2013-12-05T00:00:00
2752310;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;93;;;67557;643260.44;1173786.38;2013-12-05T00:00:00
2752328;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;94;;;67557;643310.94;1173637.25;2013-12-05T00:00:00
2752336;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;95;;;67557;643309.75;1173615.63;2013-12-05T00:00:00
2752344;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;96;;;67557;643310.19;1173569.75;2013-12-05T00:00:00
2752352;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;97;;;67557;643333.25;1173555.13;2013-12-05T00:00:00
2752361;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;98;;;67557;643322.19;1173536.25;2013-12-05T00:00:00
2752379;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;99;;;67557;643352.56;1173537.88;2013-12-05T00:00:00
2752387;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;100;;;67557;643302.81;1173533.00;2013-12-05T00:00:00
2752395;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;101;;;67557;643473.56;1173474.75;2013-12-05T00:00:00
2752409;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;102;;;67557;643275.06;1173527.13;2013-12-05T00:00:00
2752417;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;103;;;67557;643230.75;1173517.50;2013-12-05T00:00:00
2752425;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;104;;;67557;643210.00;1173495.88;2013-12-05T00:00:00
2752433;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;105;;;67557;643090.44;1172986.88;2013-12-05T00:00:00
2752441;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;106;;;67557;643189.69;1173492.88;2013-12-05T00:00:00
2752450;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;107;;;67557;643175.94;1173498.38;2013-12-05T00:00:00
2752468;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;108;;;67557;643165.19;1173503.75;2013-12-05T00:00:00
2752476;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;109;;;67557;643531.06;1173249.63;2013-12-05T00:00:00
2752484;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;110;;;67557;643541.13;1173270.13;2013-12-05T00:00:00
2752492;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;111;;;67557;643129.13;1173483.63;2013-12-05T00:00:00
2752506;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;112;;;67557;643108.75;1173465.50;2013-12-05T00:00:00
2752514;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;113;;;67557;643103.50;1173525.38;2013-12-05T00:00:00
2752522;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;114;;;67557;643137.19;1173523.63;2013-12-05T00:00:00
2752531;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;115;;;67557;643127.94;1173547.00;2013-12-05T00:00:00
2752549;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;116;;;67557;643092.31;1173569.38;2013-12-05T00:00:00
2752557;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;117;;;67557;643076.06;1173560.88;2013-12-05T00:00:00
2752565;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;118;;;67557;643075.38;1173584.00;2013-12-05T00:00:00
2752573;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;119;;;67557;643061.00;1173593.50;2013-12-05T00:00:00
2752581;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;120;;;67557;643049.69;1173599.50;2013-12-05T00:00:00
2752590;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;121;;;67557;643038.38;1173608.63;2013-12-05T00:00:00
2752603;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;122;;;67557;643004.81;1173643.38;2013-12-05T00:00:00
2752611;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;123;;;67557;643037.44;1173641.50;2013-12-05T00:00:00
2752620;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;124;;;67557;644673.69;1174156.75;2013-12-05T00:00:00
2752638;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;125;;;67557;643012.25;1173632.13;2013-12-05T00:00:00
2752646;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;126;;;67557;643697.50;1173405.88;2013-12-05T00:00:00
2752654;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;127;;;67557;643809.44;1173357.50;2013-12-05T00:00:00
2752662;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;128;;;67557;643195.38;1173082.75;2013-12-05T00:00:00
2752671;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;129;;;67557;643200.69;1173077.13;2013-12-05T00:00:00
2752689;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;130;;;67557;643173.75;1173059.50;2013-12-05T00:00:00
2752697;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;131;;;67557;643179.44;1173054.25;2013-12-05T00:00:00
2752701;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;132;;;67557;643575.13;1173101.75;2013-12-05T00:00:00
2752719;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;133;;;67557;643050.31;1173006.13;2013-12-05T00:00:00
2752727;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;134;;;67557;643224.25;1173004.38;2013-12-05T00:00:00
2752735;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;135;;;67557;643205.69;1173119.38;2013-12-05T00:00:00
2752743;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;136;;;67557;643250.00;1173030.25;2013-12-05T00:00:00
2752751;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;137;;;67557;643126.00;1173081.75;2013-12-05T00:00:00
2752760;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;138;;;67557;643231.56;1173191.00;2013-12-05T00:00:00
2752778;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;139;;;67557;643068.75;1173041.13;2013-12-05T00:00:00
2752786;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;140;;;67557;643208.06;1173015.63;2013-12-05T00:00:00
2752794;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;141;;;67557;643019.69;1173620.38;2013-12-05T00:00:00
2752808;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;1;;;67557;643179.56;1173140.25;2013-12-05T00:00:00
2752816;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;2;;;67557;643100.31;1173177.50;2013-12-05T00:00:00
2752824;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;3;;;67557;641862.00;1172856.13;2013-12-05T00:00:00
2752832;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;4;;;67557;641833.50;1172895.00;2013-12-05T00:00:00
2752841;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;5;;;67557;643186.90;1173547.13;2013-12-05T00:00:00
2752859;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;81;;;67557;644037.00;1173382.00;2013-12-05T00:00:00
2752867;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;1;;;67557;645137.00;1173037.50;2013-12-05T00:00:00
2752875;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;2;;;67557;645144.94;1173008.63;2013-12-05T00:00:00
2752883;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;3;;;67557;645146.56;1172988.63;2013-12-05T00:00:00
2752891;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;4;;;67557;645116.50;1172983.38;2013-12-05T00:00:00
2752905;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;5;;;67557;645131.81;1172956.88;2013-12-05T00:00:00
2752913;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;6;;;67557;645122.19;1172939.63;2013-12-05T00:00:00
2752921;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;7;;;67557;645039.44;1173007.25;2013-12-05T00:00:00
2752930;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;8;;;67557;645078.00;1172992.25;2013-12-05T00:00:00
2752948;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;9;;;67557;645078.88;1173023.63;2013-12-05T00:00:00
2752956;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;10;;;67557;645089.44;1173028.63;2013-12-05T00:00:00
2752964;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;11;;;67557;645101.25;1173039.75;2013-12-05T00:00:00
2752972;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;12;;;67557;645085.75;1173087.25;2013-12-05T00:00:00
2752981;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;13;;;67557;645123.19;1173089.25;2013-12-05T00:00:00
2752999;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;14;;;67557;645137.00;1173076.00;2013-12-05T00:00:00
2753006;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;15;;;67557;645152.88;1173073.88;2013-12-05T00:00:00
2753014;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;16;;;67557;645163.81;1173065.88;2013-12-05T00:00:00
2753022;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;17;;;67557;645194.00;1173041.88;2013-12-05T00:00:00
2753031;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;18;;;67557;645202.75;1173031.13;2013-12-05T00:00:00
2753049;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;19;;;67557;645208.19;1172929.13;2013-12-05T00:00:00
2753057;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;20;;;67557;645053.06;1172962.88;2013-12-05T00:00:00
2753065;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;21;;;67557;645204.63;1172979.13;2013-12-05T00:00:00
2753073;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;22;;;67557;645210.50;1172972.75;2013-12-05T00:00:00
2753081;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;23;;;67557;645202.75;1172957.63;2013-12-05T00:00:00
2753090;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;24;;;67557;645199.94;1173069.13;2013-12-05T00:00:00
2753103;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;25;;;67557;645222.31;1172958.25;2013-12-05T00:00:00
2753111;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;26;;;67557;645189.31;1173073.63;2013-12-05T00:00:00
2753120;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;27;;;67557;645220.56;1173052.88;2013-12-05T00:00:00
2753138;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;29;;;67557;645213.50;1172965.00;2013-12-05T00:00:00
2753146;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;30;;;67557;645239.38;1173034.00;2013-12-05T00:00:00
2753154;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;31;;;67557;645196.81;1173021.75;2013-12-05T00:00:00
2753162;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;32;;;67557;645194.31;1172938.63;2013-12-05T00:00:00
2753171;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;33;;;67557;645042.31;1172968.75;2013-12-05T00:00:00
2753189;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;35;;;67557;645116.38;1173101.13;2013-12-05T00:00:00
2753197;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;37;;;67557;645176.94;1172977.88;2013-12-05T00:00:00
2753201;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;38;;;67557;645219.94;1172920.63;2013-12-05T00:00:00
2753219;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;39;;;67557;645120.63;1173123.13;2013-12-05T00:00:00
2753227;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;40;;;67557;645100.13;1173125.25;2013-12-05T00:00:00
2753235;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;41;;;67557;645149.75;1172923.50;2013-12-05T00:00:00
2753243;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;42;;;67557;645318.69;1172872.13;2013-12-05T00:00:00
2753251;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;43;;;67557;645841.38;1173028.38;2013-12-05T00:00:00
2753260;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;44;;;67557;645184.81;1172906.13;2013-12-05T00:00:00
2753278;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;45;;;67557;645168.64;1172918.26;2013-12-05T00:00:00
2753286;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;46;;;67557;645275.13;1173064.38;2013-12-05T00:00:00
2753294;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;47;;;67557;645288.13;1173077.75;2013-12-05T00:00:00
2753308;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;48;;;67557;645314.13;1173076.63;2013-12-05T00:00:00
2753316;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;49;;;67557;645287.25;1173109.50;2013-12-05T00:00:00
2753324;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;50;;;67557;645265.94;1173088.50;2013-12-05T00:00:00
2753332;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;51;;;67557;645081.00;1173035.00;2013-12-05T00:00:00
2753341;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.ev.;1;;;67557;645998.19;1172864.00;2013-12-05T00:00:00
2753359;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.ev.;6;;;67557;;;2011-07-01T00:00:00
27192334;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;52;;;67557;645064.00;1173056.00;2013-12-05T00:00:00
27192342;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;36;;;67557;645225.31;1172906.25;2013-12-05T00:00:00
27192351;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;28;;;67557;645239.51;1172863.69;2013-12-05T00:00:00
27387321;590312;Biskupice-Pulkov;;;4821;Pulkov;;и.p.;34;;;67557;645153.13;1173035.53;2013-12-05T00:00:00
31189971;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.ev.;6;;;67557;643167.91;1172784.61;2013-12-05T00:00:00
40226395;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;142;;;67557;;;2011-07-01T00:00:00
75316293;590312;Biskupice-Pulkov;;;4812;Biskupice;;и.p.;78;;;67557;643377.02;1173685.48;2016-09-05T00:00:00
