Kód ADM;Kód obce;Název obce;Název MOMC;Název MOP;Kód èásti obce;Název èásti obce;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
5333610;571733;Libomìøice;;;83151;Libomìøice;;è.p.;1;;;53821;651910.94;1078876.02;2013-12-01T00:00:00
5333628;571733;Libomìøice;;;83151;Libomìøice;;è.p.;4;;;53821;652015.82;1078900.05;2013-12-01T00:00:00
5333636;571733;Libomìøice;;;83151;Libomìøice;;è.p.;6;;;53821;652066.86;1078880.16;2013-12-01T00:00:00
5333644;571733;Libomìøice;;;83151;Libomìøice;;è.p.;7;;;53821;652081.35;1078856.92;2013-12-01T00:00:00
5333652;571733;Libomìøice;;;83151;Libomìøice;;è.p.;8;;;53821;652152.28;1078875.07;2013-12-01T00:00:00
5333661;571733;Libomìøice;;;83151;Libomìøice;;è.p.;9;;;53821;652113.18;1078820.42;2013-12-01T00:00:00
5333679;571733;Libomìøice;;;83151;Libomìøice;;è.p.;10;;;53821;652082.97;1078816.01;2013-12-01T00:00:00
5333687;571733;Libomìøice;;;83151;Libomìøice;;è.p.;11;;;53821;652067.72;1078764.28;2013-12-01T00:00:00
5333695;571733;Libomìøice;;;83151;Libomìøice;;è.p.;12;;;53821;652054.34;1078754.84;2013-12-01T00:00:00
5333709;571733;Libomìøice;;;83151;Libomìøice;;è.p.;13;;;53821;652004.03;1078756.79;2013-12-01T00:00:00
5333717;571733;Libomìøice;;;83151;Libomìøice;;è.p.;14;;;53821;651955.64;1078811.91;2013-12-01T00:00:00
5333725;571733;Libomìøice;;;83151;Libomìøice;;è.p.;15;;;53821;651916.58;1078814.55;2013-12-01T00:00:00
5333733;571733;Libomìøice;;;83151;Libomìøice;;è.p.;16;;;53821;651889.84;1078831.01;2013-12-01T00:00:00
5333741;571733;Libomìøice;;;83151;Libomìøice;;è.p.;17;;;53821;651808.85;1078820.64;2013-12-01T00:00:00
5333750;571733;Libomìøice;;;83151;Libomìøice;;è.p.;18;;;53821;651967.00;1078780.92;2013-12-01T00:00:00
5333768;571733;Libomìøice;;;83151;Libomìøice;;è.p.;19;;;53821;652103.89;1078903.38;2013-12-01T00:00:00
5333776;571733;Libomìøice;;;83151;Libomìøice;;è.p.;20;;;53821;651874.03;1078802.24;2013-12-01T00:00:00
5333784;571733;Libomìøice;;;83151;Libomìøice;;è.p.;21;;;53821;651782.88;1078761.94;2013-12-01T00:00:00
5333792;571733;Libomìøice;;;83151;Libomìøice;;è.p.;22;;;53821;651975.65;1078802.74;2013-12-01T00:00:00
5333806;571733;Libomìøice;;;83151;Libomìøice;;è.p.;23;;;53821;651828.33;1078780.17;2013-12-01T00:00:00
5333814;571733;Libomìøice;;;83151;Libomìøice;;è.p.;24;;;53821;651873.06;1078869.36;2013-12-01T00:00:00
5333822;571733;Libomìøice;;;83151;Libomìøice;;è.p.;25;;;53821;651750.81;1078767.56;2013-12-01T00:00:00
5333831;571733;Libomìøice;;;83151;Libomìøice;;è.p.;26;;;53821;651904.96;1079018.62;2013-12-01T00:00:00
5333849;571733;Libomìøice;;;83151;Libomìøice;;è.p.;27;;;53821;651837.39;1078843.50;2013-12-01T00:00:00
5333857;571733;Libomìøice;;;83151;Libomìøice;;è.p.;28;;;53821;651752.96;1078800.07;2013-12-01T00:00:00
5333865;571733;Libomìøice;;;83151;Libomìøice;;è.p.;29;;;53821;651948.62;1078890.77;2013-12-01T00:00:00
5333881;571733;Libomìøice;;;83178;Nové Lhotice;;è.p.;1;;;53807;653603.81;1079858.87;2013-12-01T00:00:00
5333890;571733;Libomìøice;;;83178;Nové Lhotice;;è.p.;2;;;53807;653564.06;1079849.89;2013-12-01T00:00:00
5333903;571733;Libomìøice;;;83178;Nové Lhotice;;è.p.;3;;;53807;653578.50;1079789.35;2013-12-01T00:00:00
